customer_id,gender,age,payment_method
c215237,male,49.0,credit card
c111986,female,48.0,cash
c108591,female,28.0,credit card
c552747,female,59.0,cash
c136720,male,50.0,cash
c307281,male,43.0,cash
c168452,male,46.0,debit card
c153380,female,61.0,credit card
c307772,male,35.0,credit card
c266434,female,61.0,debit card
c125736,female,34.0,debit card
c131652,female,66.0,cash
c956016,female,47.0,cash
c179765,female,48.0,cash
c165931,female,66.0,credit card
c208974,female,45.0,credit card
c236913,male,63.0,credit card
c147879,female,65.0,cash
c227426,male,60.0,credit card
c516933,female,44.0,debit card
c234133,female,51.0,debit card
c188962,female,42.0,cash
c337291,male,31.0,credit card
c262521,male,48.0,debit card
c131176,female,58.0,credit card
c181625,female,50.0,cash
c859040,female,50.0,cash
c145127,male,26.0,cash
c301426,female,39.0,debit card
c846775,female,60.0,cash
c665828,male,30.0,credit card
c331835,female,37.0,credit card
c324760,male,56.0,debit card
c288940,female,60.0,credit card
c226802,female,19.0,credit card
c169900,female,56.0,cash
c156133,female,43.0,credit card
c101427,male,32.0,credit card
c283321,female,45.0,cash
c298166,female,37.0,cash
c129520,female,39.0,cash
c117074,female,42.0,credit card
c941170,female,53.0,cash
c123014,female,55.0,credit card
c126675,male,36.0,cash
c778424,female,47.0,credit card
c206693,male,50.0,credit card
c304717,female,23.0,credit card
c268153,male,27.0,credit card
c313998,female,28.0,cash
c120936,male,21.0,cash
c187482,female,61.0,debit card
c270807,female,52.0,credit card
c843176,female,27.0,credit card
c274481,female,50.0,cash
c234597,female,46.0,cash
c636000,female,18.0,debit card
c145781,male,47.0,credit card
c201956,male,19.0,cash
c280726,female,31.0,cash
c143001,female,42.0,cash
c969458,female,64.0,cash
c439437,male,49.0,cash
c170206,female,33.0,credit card
c700310,female,43.0,credit card
c214554,male,63.0,credit card
c321638,female,27.0,credit card
c309672,male,21.0,debit card
c246632,female,53.0,credit card
c221389,male,68.0,debit card
c169940,female,52.0,credit card
c284008,male,23.0,credit card
c309670,female,27.0,cash
c332897,male,50.0,cash
c241217,female,18.0,credit card
c279297,female,66.0,credit card
c288263,female,23.0,cash
c215303,female,53.0,debit card
c569798,male,31.0,debit card
c142251,male,29.0,credit card
c223473,male,27.0,cash
c733325,female,26.0,debit card
c272119,female,60.0,debit card
c196194,female,68.0,debit card
c262683,male,43.0,debit card
c177164,female,44.0,cash
c160063,female,48.0,credit card
c668110,male,19.0,credit card
c860348,male,43.0,cash
c334606,male,41.0,cash
c183924,female,57.0,debit card
c100843,female,61.0,credit card
c236880,male,33.0,cash
c221427,male,68.0,debit card
c224712,male,35.0,debit card
c660875,male,36.0,debit card
c268141,male,41.0,cash
c800856,female,48.0,cash
c693466,female,31.0,credit card
c263884,female,40.0,debit card
c107056,female,43.0,debit card
c167436,female,55.0,credit card
c507488,male,64.0,cash
c472485,female,50.0,cash
c181629,female,49.0,credit card
c299135,female,18.0,cash
c199134,female,35.0,cash
c184715,female,65.0,cash
c268306,female,44.0,credit card
c708809,male,43.0,credit card
c557569,female,19.0,cash
c658482,female,19.0,credit card
c319846,male,30.0,cash
c278126,male,23.0,debit card
c387867,female,52.0,credit card
c239484,female,44.0,cash
c329750,female,59.0,cash
c273407,male,67.0,debit card
c306087,female,24.0,credit card
c548466,female,29.0,credit card
c176902,female,30.0,debit card
c968101,male,47.0,credit card
c156290,female,48.0,cash
c828029,male,50.0,credit card
c395735,male,65.0,credit card
c298842,male,26.0,cash
c103014,female,18.0,debit card
c140466,male,63.0,cash
c826880,male,23.0,cash
c458261,female,29.0,cash
c808060,female,64.0,cash
c586863,male,44.0,credit card
c340483,male,35.0,credit card
c123935,male,19.0,debit card
c244880,female,21.0,credit card
c138401,female,50.0,cash
c204211,male,21.0,debit card
c139313,female,37.0,debit card
c680735,female,44.0,debit card
c239777,male,38.0,debit card
c195922,female,61.0,credit card
c181707,female,20.0,debit card
c165494,male,55.0,cash
c210341,female,63.0,credit card
c287709,male,21.0,cash
c544326,male,40.0,debit card
c787839,female,22.0,debit card
c212134,female,47.0,cash
c236309,male,48.0,debit card
c122311,male,38.0,cash
c302252,male,37.0,cash
c251757,female,39.0,cash
c318318,female,52.0,cash
c120179,female,57.0,debit card
c171202,male,37.0,debit card
c150924,female,20.0,debit card
c258603,female,60.0,debit card
c826617,male,30.0,credit card
c145459,female,62.0,credit card
c102669,male,57.0,credit card
c228584,male,37.0,credit card
c126972,female,34.0,cash
c232096,female,31.0,debit card
c296717,female,43.0,cash
c958404,female,46.0,cash
c320237,male,40.0,debit card
c101135,male,44.0,debit card
c286374,male,43.0,credit card
c101961,female,37.0,cash
c171506,female,47.0,cash
c839907,female,48.0,cash
c101484,male,42.0,cash
c222458,female,37.0,cash
c221976,female,28.0,debit card
c624500,female,52.0,credit card
c263379,male,69.0,credit card
c225282,female,62.0,credit card
c131315,male,40.0,credit card
c408348,male,66.0,cash
c284351,female,41.0,cash
c185136,female,50.0,debit card
c142229,female,61.0,credit card
c121771,female,53.0,credit card
c190449,female,39.0,cash
c174741,female,32.0,debit card
c101941,male,38.0,cash
c166820,female,26.0,cash
c322885,male,54.0,cash
c226812,female,41.0,cash
c206528,female,66.0,cash
c325171,male,27.0,debit card
c116429,female,34.0,credit card
c133058,male,48.0,credit card
c308193,female,58.0,debit card
c211418,male,59.0,credit card
c615694,male,68.0,credit card
c142143,male,56.0,credit card
c375024,female,56.0,cash
c171633,female,21.0,cash
c503701,female,24.0,cash
c314671,female,36.0,cash
c515579,male,55.0,debit card
c893797,female,28.0,cash
c149906,female,22.0,debit card
c123912,male,37.0,credit card
c298378,male,38.0,credit card
c333133,male,68.0,credit card
c228504,female,33.0,debit card
c315902,female,66.0,cash
c178129,female,54.0,credit card
c352767,female,18.0,credit card
c300938,male,28.0,credit card
c153557,male,39.0,debit card
c336221,female,32.0,cash
c162405,male,66.0,credit card
c364391,male,63.0,credit card
c169555,male,40.0,cash
c255027,male,46.0,cash
c272978,male,54.0,credit card
c117843,female,63.0,debit card
c125704,female,52.0,credit card
c274080,male,33.0,cash
c875476,female,18.0,cash
c228810,female,64.0,cash
c225471,female,49.0,credit card
c191585,female,51.0,credit card
c206807,female,42.0,debit card
c316699,female,34.0,credit card
c158913,male,52.0,cash
c199441,female,34.0,credit card
c418507,female,57.0,cash
c995533,female,69.0,cash
c121053,female,63.0,credit card
c242964,female,62.0,cash
c192746,female,43.0,cash
c680913,female,25.0,credit card
c287571,female,68.0,credit card
c170681,female,27.0,cash
c185919,female,69.0,credit card
c252076,male,37.0,cash
c625611,female,61.0,cash
c172826,male,26.0,cash
c735760,male,47.0,cash
c287748,male,63.0,cash
c179764,female,21.0,credit card
c161624,male,61.0,debit card
c143305,male,42.0,cash
c223736,female,69.0,cash
c103725,female,28.0,cash
c100561,male,66.0,cash
c104363,female,58.0,cash
c190574,female,22.0,credit card
c126820,female,60.0,credit card
c683011,male,58.0,debit card
c274000,male,50.0,cash
c184310,male,20.0,cash
c149645,male,58.0,cash
c203822,male,33.0,cash
c199561,female,23.0,cash
c327817,female,20.0,cash
c304363,male,63.0,debit card
c330232,female,39.0,credit card
c223072,female,41.0,credit card
c240774,male,24.0,debit card
c244219,male,52.0,credit card
c287852,female,38.0,cash
c990074,female,44.0,cash
c156715,female,66.0,credit card
c366424,female,43.0,credit card
c399643,male,57.0,credit card
c857253,female,68.0,debit card
c299003,male,29.0,debit card
c179082,female,27.0,credit card
c213431,female,34.0,debit card
c275833,female,54.0,cash
c284612,female,21.0,credit card
c242658,male,31.0,credit card
c509456,male,19.0,credit card
c380005,female,53.0,credit card
c262306,female,26.0,cash
c297917,female,30.0,credit card
c338574,male,61.0,cash
c114354,male,32.0,cash
c100367,female,51.0,cash
c463603,female,37.0,credit card
c120024,male,59.0,credit card
c265944,female,27.0,cash
c281159,male,22.0,cash
c101413,male,40.0,debit card
c230077,female,52.0,cash
c319380,female,18.0,credit card
c960702,male,63.0,cash
c211855,female,50.0,cash
c211623,male,43.0,credit card
c324567,female,46.0,credit card
c349301,male,59.0,cash
c433574,male,52.0,cash
c154269,female,58.0,credit card
c367955,female,61.0,debit card
c724943,male,63.0,cash
c292774,female,65.0,cash
c319957,female,44.0,cash
c306807,female,33.0,credit card
c220003,male,19.0,debit card
c295968,female,47.0,cash
c240893,female,52.0,cash
c377142,female,34.0,credit card
c249886,female,58.0,cash
c324001,male,42.0,credit card
c242973,female,65.0,credit card
c727856,male,28.0,cash
c206001,male,38.0,debit card
c289174,female,31.0,credit card
c285655,female,18.0,cash
c319889,female,25.0,debit card
c110113,female,36.0,debit card
c112869,male,66.0,credit card
c395678,female,56.0,cash
c279281,female,41.0,cash
c929445,male,36.0,debit card
c329985,female,63.0,cash
c904238,female,49.0,cash
c334449,female,26.0,cash
c712308,female,47.0,credit card
c204505,female,31.0,cash
c579180,male,44.0,cash
c157733,female,41.0,debit card
c220321,female,26.0,cash
c230662,male,55.0,debit card
c570947,female,32.0,credit card
c616358,male,59.0,credit card
c220229,female,24.0,cash
c577778,female,61.0,cash
c375099,female,55.0,cash
c257868,male,30.0,debit card
c967165,male,23.0,debit card
c322155,female,59.0,debit card
c552473,male,50.0,credit card
c104119,female,40.0,cash
c300094,female,29.0,cash
c355962,female,64.0,credit card
c106762,male,21.0,debit card
c243916,male,48.0,cash
c908687,female,46.0,credit card
c245271,female,39.0,credit card
c295957,female,41.0,debit card
c194935,female,64.0,debit card
c349877,male,64.0,cash
c611870,female,37.0,credit card
c334603,male,39.0,credit card
c129279,female,23.0,cash
c899952,female,69.0,credit card
c254432,male,44.0,credit card
c368902,male,56.0,cash
c178144,female,51.0,cash
c123355,male,36.0,cash
c222684,female,42.0,cash
c658756,male,37.0,cash
c283317,male,34.0,cash
c247696,female,56.0,debit card
c590003,male,37.0,cash
c124506,female,65.0,credit card
c254002,female,41.0,cash
c189836,female,32.0,cash
c113105,male,28.0,debit card
c288931,male,49.0,debit card
c177744,female,26.0,debit card
c114819,male,56.0,credit card
c600559,female,55.0,debit card
c417874,female,40.0,debit card
c320963,female,60.0,credit card
c328538,female,43.0,debit card
c199573,female,37.0,cash
c101965,female,58.0,credit card
c111564,male,47.0,debit card
c154798,female,48.0,cash
c134076,female,61.0,cash
c253922,female,41.0,credit card
c792393,female,38.0,cash
c201043,male,18.0,cash
c267140,female,58.0,credit card
c271333,female,24.0,credit card
c319057,male,25.0,cash
c278754,female,47.0,cash
c295762,female,33.0,cash
c847728,female,64.0,debit card
c827235,male,23.0,credit card
c580485,male,49.0,debit card
c512023,male,46.0,cash
c337076,female,27.0,credit card
c272621,female,25.0,credit card
c116960,female,43.0,credit card
c335125,male,51.0,credit card
c910259,female,23.0,credit card
c226575,female,26.0,cash
c565751,female,59.0,cash
c169209,male,42.0,credit card
c227175,male,58.0,cash
c265249,female,22.0,cash
c292702,female,43.0,credit card
c113468,female,30.0,cash
c133354,male,33.0,debit card
c324631,male,25.0,cash
c158019,male,66.0,credit card
c211641,female,26.0,cash
c260574,female,31.0,cash
c238221,female,46.0,credit card
c963351,male,43.0,credit card
c329392,female,45.0,credit card
c212625,female,57.0,debit card
c182316,female,56.0,cash
c299655,female,56.0,cash
c132284,female,60.0,credit card
c319874,female,30.0,cash
c842564,female,19.0,credit card
c291647,male,18.0,cash
c113435,male,63.0,debit card
c961954,female,51.0,cash
c608367,male,38.0,debit card
c258488,male,37.0,credit card
c256368,female,18.0,cash
c170309,female,24.0,credit card
c215200,male,62.0,debit card
c108763,female,52.0,debit card
c753285,female,53.0,cash
c304703,male,56.0,credit card
c188944,female,44.0,cash
c232770,male,27.0,credit card
c480702,male,41.0,credit card
c333418,female,22.0,cash
c308484,male,41.0,debit card
c598751,male,38.0,debit card
c120690,female,22.0,cash
c180835,female,44.0,debit card
c852739,male,53.0,cash
c148238,male,22.0,credit card
c817089,male,52.0,cash
c328731,male,33.0,debit card
c224306,female,28.0,credit card
c262981,male,26.0,cash
c113014,female,44.0,cash
c580239,male,62.0,cash
c157754,male,18.0,debit card
c323493,male,49.0,cash
c182891,male,42.0,credit card
c163297,female,54.0,cash
c227118,female,44.0,debit card
c227917,male,36.0,credit card
c278544,female,68.0,cash
c174931,male,25.0,cash
c378235,male,47.0,cash
c237290,male,30.0,credit card
c921867,female,27.0,cash
c652420,female,24.0,credit card
c138855,male,21.0,cash
c442153,female,38.0,cash
c426067,female,19.0,cash
c334461,female,60.0,cash
c969290,female,63.0,credit card
c121413,female,50.0,debit card
c121308,female,25.0,cash
c204277,male,51.0,cash
c112794,female,38.0,credit card
c253525,female,55.0,credit card
c243839,female,39.0,credit card
c280512,male,30.0,cash
c686727,male,60.0,credit card
c170124,male,34.0,credit card
c296528,female,54.0,cash
c175718,male,19.0,credit card
c251168,male,58.0,debit card
c391896,female,29.0,credit card
c139834,male,24.0,credit card
c420359,male,46.0,credit card
c249672,female,28.0,credit card
c299048,male,21.0,debit card
c251349,male,58.0,cash
c827686,female,56.0,debit card
c332601,female,69.0,credit card
c263906,male,43.0,credit card
c833257,male,31.0,credit card
c342732,male,29.0,cash
c183317,female,69.0,cash
c126464,male,24.0,debit card
c355803,female,48.0,credit card
c145748,female,51.0,credit card
c171271,female,44.0,cash
c137975,male,52.0,debit card
c380669,female,68.0,credit card
c195409,male,19.0,credit card
c306024,female,26.0,cash
c249473,male,27.0,cash
c230279,female,19.0,credit card
c641084,male,44.0,cash
c418356,female,30.0,credit card
c216768,male,66.0,credit card
c368583,male,21.0,debit card
c924482,female,21.0,cash
c203111,female,22.0,cash
c631428,female,41.0,debit card
c191315,female,30.0,credit card
c285034,male,34.0,cash
c264208,female,41.0,cash
c236726,female,48.0,debit card
c130620,female,63.0,debit card
c239049,female,50.0,cash
c219242,female,64.0,credit card
c101133,female,46.0,cash
c453556,female,47.0,cash
c105847,male,43.0,credit card
c470130,female,66.0,cash
c425442,male,52.0,cash
c334211,female,39.0,cash
c281364,male,26.0,credit card
c532161,female,56.0,cash
c291019,female,58.0,cash
c325610,male,59.0,cash
c726576,male,67.0,credit card
c167025,male,27.0,debit card
c181389,male,22.0,cash
c602785,male,68.0,credit card
c419822,female,21.0,cash
c330210,male,62.0,cash
c680294,female,28.0,cash
c209433,female,60.0,cash
c577531,female,45.0,credit card
c275426,female,22.0,cash
c246286,male,32.0,credit card
c121862,female,65.0,cash
c250744,female,45.0,credit card
c752748,female,29.0,cash
c196452,female,66.0,debit card
c139185,female,47.0,cash
c125683,female,54.0,cash
c466445,female,20.0,cash
c294571,male,47.0,cash
c550308,male,65.0,credit card
c449672,female,65.0,credit card
c220437,female,69.0,cash
c191662,female,45.0,credit card
c969422,male,24.0,debit card
c105824,female,37.0,debit card
c470024,male,21.0,debit card
c212369,female,26.0,debit card
c219403,female,32.0,credit card
c159547,male,20.0,cash
c239260,female,28.0,cash
c268370,male,52.0,cash
c553858,female,50.0,debit card
c465830,female,28.0,cash
c309102,male,40.0,cash
c214495,female,38.0,credit card
c139874,female,51.0,cash
c279512,female,49.0,credit card
c694033,female,32.0,cash
c937852,male,55.0,credit card
c776259,female,59.0,cash
c288865,male,38.0,credit card
c693649,male,40.0,cash
c292572,female,25.0,debit card
c828233,female,38.0,credit card
c455177,male,65.0,cash
c961306,female,62.0,cash
c946749,female,67.0,credit card
c267533,female,27.0,cash
c524985,female,25.0,cash
c276667,female,68.0,cash
c836912,female,54.0,debit card
c505853,male,42.0,debit card
c144853,female,34.0,credit card
c829678,female,28.0,cash
c319546,female,20.0,credit card
c251012,male,18.0,cash
c266352,female,20.0,cash
c236352,female,43.0,cash
c251234,female,58.0,credit card
c154407,female,27.0,cash
c306586,female,52.0,cash
c100894,female,59.0,credit card
c326782,female,30.0,cash
c188333,female,40.0,cash
c242840,male,41.0,cash
c216970,male,56.0,debit card
c295463,male,31.0,cash
c167209,female,67.0,cash
c321060,female,37.0,cash
c308318,female,37.0,debit card
c145876,female,65.0,credit card
c329250,male,37.0,cash
c281193,male,51.0,debit card
c201513,female,47.0,credit card
c274117,female,26.0,cash
c975123,female,59.0,credit card
c218780,male,43.0,cash
c265344,male,46.0,credit card
c907576,female,18.0,cash
c184502,male,28.0,credit card
c354303,female,35.0,credit card
c310279,male,24.0,debit card
c727952,male,69.0,credit card
c232498,female,47.0,credit card
c284190,male,69.0,credit card
c135594,male,62.0,credit card
c140167,male,40.0,cash
c250970,female,69.0,cash
c330280,male,56.0,cash
c243910,male,39.0,cash
c332559,male,57.0,cash
c128706,male,56.0,cash
c225826,female,68.0,cash
c110921,female,38.0,cash
c290788,female,53.0,credit card
c175806,female,33.0,cash
c736192,male,38.0,credit card
c142540,female,18.0,cash
c200402,male,29.0,debit card
c184647,male,47.0,cash
c211486,male,63.0,credit card
c121567,male,41.0,credit card
c174691,male,54.0,credit card
c327993,male,18.0,cash
c332230,male,49.0,cash
c108249,female,44.0,cash
c234096,male,47.0,cash
c213644,female,30.0,credit card
c150792,male,52.0,cash
c301021,male,39.0,cash
c146069,female,21.0,credit card
c190173,female,33.0,cash
c175711,male,20.0,credit card
c758416,male,30.0,credit card
c315353,female,25.0,credit card
c126183,female,38.0,cash
c834116,female,43.0,debit card
c184069,female,49.0,credit card
c328910,male,29.0,debit card
c790143,female,54.0,debit card
c164071,female,32.0,cash
c255535,female,55.0,cash
c192408,female,23.0,credit card
c165746,female,66.0,cash
c281997,male,21.0,cash
c172804,male,49.0,cash
c291788,female,19.0,credit card
c914983,female,36.0,cash
c245464,male,38.0,credit card
c234957,female,52.0,cash
c270762,male,47.0,debit card
c529558,female,20.0,credit card
c246212,male,30.0,cash
c282074,male,26.0,cash
c185506,male,66.0,cash
c762269,male,67.0,debit card
c245738,female,26.0,credit card
c812516,male,44.0,cash
c194293,female,37.0,cash
c173938,female,48.0,cash
c238878,female,50.0,cash
c241872,female,38.0,credit card
c161413,female,60.0,credit card
c686967,male,59.0,cash
c323162,male,64.0,cash
c288506,male,39.0,debit card
c205319,male,42.0,credit card
c278577,female,46.0,cash
c283226,male,49.0,cash
c340174,female,30.0,credit card
c290358,male,61.0,debit card
c142777,female,69.0,cash
c399462,male,24.0,cash
c299717,male,47.0,credit card
c134225,female,22.0,debit card
c167135,female,42.0,cash
c246343,male,56.0,cash
c851036,female,21.0,debit card
c900432,male,34.0,cash
c153089,female,63.0,credit card
c128485,female,62.0,cash
c595975,male,59.0,cash
c101926,female,47.0,cash
c943427,female,25.0,debit card
c100005,male,34.0,cash
c190565,male,32.0,credit card
c781938,male,59.0,cash
c315492,male,57.0,cash
c257872,male,23.0,cash
c165831,female,39.0,cash
c198082,female,69.0,credit card
c301207,female,58.0,cash
c103546,male,58.0,credit card
c239256,female,59.0,cash
c537596,female,47.0,credit card
c116756,male,42.0,cash
c277284,female,62.0,credit card
c235934,female,46.0,credit card
c112246,female,69.0,cash
c541779,male,36.0,cash
c142820,male,21.0,debit card
c443972,male,28.0,debit card
c326039,male,59.0,cash
c256590,male,63.0,credit card
c339153,female,64.0,cash
c213912,female,52.0,credit card
c154261,female,38.0,credit card
c152997,male,53.0,cash
c359950,female,53.0,debit card
c155580,female,30.0,cash
c443777,female,48.0,credit card
c167151,male,45.0,debit card
c136841,female,45.0,credit card
c373036,female,58.0,credit card
c780748,male,58.0,cash
c291566,male,50.0,credit card
c275050,male,41.0,debit card
c194532,female,61.0,cash
c214370,male,48.0,credit card
c190218,male,25.0,cash
c113051,female,41.0,cash
c293195,female,39.0,cash
c130541,male,37.0,cash
c285280,male,67.0,credit card
c219187,female,45.0,cash
c113088,female,19.0,credit card
c960784,male,42.0,credit card
c220861,male,60.0,cash
c294094,male,60.0,debit card
c196094,male,33.0,credit card
c558133,female,51.0,credit card
c997727,female,60.0,credit card
c228286,female,51.0,credit card
c146115,male,51.0,credit card
c180762,female,39.0,debit card
c248626,male,21.0,credit card
c225614,female,35.0,debit card
c168084,male,64.0,credit card
c306600,female,68.0,credit card
c704853,male,53.0,debit card
c148864,female,30.0,debit card
c301077,male,65.0,credit card
c282142,female,66.0,credit card
c171520,female,60.0,cash
c929704,male,52.0,credit card
c168236,female,38.0,credit card
c472002,male,28.0,cash
c126810,female,59.0,debit card
c223369,female,26.0,credit card
c211090,female,65.0,cash
c214674,male,63.0,cash
c366596,male,60.0,credit card
c295746,female,58.0,cash
c265393,female,31.0,cash
c300289,female,56.0,cash
c187711,male,22.0,debit card
c162627,male,30.0,debit card
c178781,female,61.0,cash
c172893,male,55.0,debit card
c402774,male,34.0,debit card
c278884,female,21.0,cash
c214052,male,22.0,cash
c131871,female,37.0,cash
c111167,male,65.0,cash
c758401,female,40.0,cash
c265551,male,64.0,debit card
c227941,female,62.0,credit card
c159098,male,39.0,credit card
c247993,male,58.0,credit card
c155192,female,30.0,debit card
c218264,male,35.0,debit card
c226462,female,29.0,credit card
c226632,female,50.0,cash
c395818,male,18.0,cash
c259648,female,21.0,cash
c183438,female,21.0,cash
c730461,female,60.0,debit card
c155279,male,50.0,debit card
c190836,male,53.0,credit card
c128180,male,67.0,cash
c301839,female,22.0,cash
c718251,female,36.0,credit card
c284511,female,68.0,cash
c117313,male,23.0,cash
c292022,female,19.0,cash
c271986,female,47.0,cash
c427107,female,35.0,debit card
c299136,male,21.0,cash
c713690,male,20.0,credit card
c335579,female,66.0,cash
c706407,male,64.0,cash
c714110,male,18.0,cash
c223606,female,32.0,cash
c959378,male,34.0,credit card
c129705,female,30.0,credit card
c867251,female,64.0,credit card
c136061,female,66.0,cash
c577990,male,38.0,credit card
c156146,female,63.0,cash
c186138,female,54.0,cash
c208166,male,33.0,cash
c281794,male,36.0,credit card
c761359,female,43.0,credit card
c598859,male,27.0,credit card
c134212,male,26.0,cash
c995645,female,59.0,cash
c301462,female,44.0,cash
c795388,male,28.0,cash
c329551,male,23.0,cash
c316601,female,51.0,cash
c337277,female,22.0,cash
c182980,male,39.0,cash
c417019,male,47.0,credit card
c316219,female,59.0,cash
c300598,male,44.0,credit card
c532172,female,48.0,cash
c150764,female,37.0,credit card
c235638,female,40.0,cash
c229004,female,47.0,cash
c771102,male,31.0,cash
c184363,female,42.0,cash
c449175,female,39.0,credit card
c262571,female,32.0,cash
c310555,male,59.0,cash
c699686,female,40.0,credit card
c173730,female,56.0,credit card
c894816,female,23.0,credit card
c297274,female,69.0,cash
c181048,female,53.0,debit card
c330060,male,39.0,cash
c677617,male,66.0,cash
c108351,female,30.0,cash
c126148,female,67.0,credit card
c182989,female,24.0,debit card
c230286,female,57.0,credit card
c330661,female,46.0,debit card
c360950,male,39.0,cash
c142982,female,66.0,credit card
c433794,female,55.0,cash
c590010,female,23.0,cash
c320776,female,32.0,debit card
c745351,female,62.0,cash
c235293,female,34.0,cash
c639410,female,34.0,cash
c174508,female,43.0,credit card
c460088,female,38.0,cash
c329546,female,43.0,credit card
c306997,female,58.0,cash
c176195,male,63.0,debit card
c898912,female,34.0,credit card
c166322,female,44.0,credit card
c213080,female,49.0,cash
c621789,male,33.0,cash
c108964,male,42.0,cash
c306222,male,22.0,credit card
c566502,female,47.0,credit card
c315678,male,32.0,cash
c306579,male,61.0,credit card
c288828,male,67.0,credit card
c927816,male,28.0,cash
c152110,female,41.0,cash
c499977,male,47.0,debit card
c297043,male,64.0,credit card
c205204,female,52.0,credit card
c104687,male,34.0,credit card
c220404,male,55.0,cash
c310561,female,26.0,credit card
c833050,male,25.0,credit card
c269500,female,24.0,debit card
c208870,female,37.0,cash
c753412,male,57.0,cash
c849036,male,33.0,cash
c161187,male,56.0,cash
c498497,female,31.0,cash
c580379,female,55.0,credit card
c260517,female,19.0,debit card
c170466,male,46.0,credit card
c985676,male,58.0,cash
c238709,female,28.0,cash
c135429,male,46.0,cash
c277666,male,66.0,cash
c257540,male,20.0,debit card
c709287,female,25.0,credit card
c145147,male,49.0,debit card
c121395,female,55.0,credit card
c638391,female,56.0,debit card
c187363,male,43.0,credit card
c879947,female,57.0,debit card
c224396,female,27.0,cash
c291809,male,20.0,credit card
c310051,female,37.0,cash
c119283,male,18.0,credit card
c193020,female,52.0,cash
c134978,male,56.0,credit card
c247460,female,28.0,debit card
c224548,female,48.0,credit card
c723463,male,50.0,cash
c623719,male,22.0,credit card
c350626,female,40.0,cash
c323960,female,25.0,credit card
c451632,female,66.0,cash
c219848,male,63.0,credit card
c236130,female,69.0,cash
c777448,female,49.0,credit card
c250026,male,53.0,cash
c330929,female,25.0,credit card
c318871,male,50.0,credit card
c238313,female,63.0,cash
c235088,female,39.0,credit card
c131608,female,41.0,debit card
c117661,female,18.0,cash
c259239,male,20.0,credit card
c197173,female,57.0,cash
c157760,male,29.0,credit card
c153995,female,26.0,cash
c272791,female,28.0,cash
c271144,male,21.0,credit card
c292394,female,36.0,credit card
c184821,female,32.0,credit card
c327629,female,33.0,credit card
c251000,female,18.0,cash
c267372,male,29.0,credit card
c119013,female,53.0,cash
c174554,male,64.0,cash
c847417,male,29.0,cash
c251321,female,37.0,cash
c313260,female,37.0,cash
c230274,female,50.0,debit card
c755619,female,21.0,cash
c118620,female,52.0,cash
c889586,female,20.0,credit card
c336515,male,36.0,credit card
c134335,female,33.0,credit card
c342151,female,58.0,credit card
c116847,male,22.0,cash
c111223,female,48.0,credit card
c317008,female,61.0,credit card
c246123,female,45.0,credit card
c189796,female,19.0,debit card
c928609,female,58.0,credit card
c725480,male,36.0,credit card
c265000,female,57.0,debit card
c326179,male,57.0,credit card
c769460,male,24.0,cash
c136073,male,36.0,credit card
c183832,female,43.0,credit card
c756217,female,51.0,debit card
c597157,female,67.0,cash
c664659,female,60.0,debit card
c200990,female,39.0,cash
c489765,male,55.0,cash
c203994,female,23.0,cash
c652345,male,48.0,credit card
c295214,male,38.0,cash
c338831,female,37.0,cash
c511828,male,46.0,cash
c843021,male,18.0,credit card
c202111,female,26.0,cash
c154557,female,18.0,credit card
c115960,female,38.0,credit card
c460248,female,67.0,cash
c301288,female,46.0,debit card
c217119,female,20.0,cash
c244569,female,22.0,cash
c269580,male,51.0,debit card
c232052,female,32.0,debit card
c144426,male,34.0,cash
c194943,female,31.0,credit card
c196680,male,67.0,debit card
c232296,female,42.0,credit card
c292052,female,22.0,debit card
c192003,female,50.0,credit card
c312794,female,46.0,credit card
c140670,female,21.0,debit card
c191931,male,28.0,credit card
c147312,female,39.0,debit card
c261976,male,46.0,debit card
c109293,male,20.0,debit card
c207804,male,64.0,cash
c363282,male,26.0,cash
c232556,female,27.0,cash
c550061,female,67.0,cash
c252414,female,60.0,credit card
c314042,female,27.0,credit card
c221738,female,62.0,cash
c295841,female,24.0,debit card
c298965,female,52.0,credit card
c190388,female,53.0,cash
c103227,male,53.0,credit card
c601450,female,38.0,cash
c110189,female,36.0,cash
c186626,male,35.0,cash
c894022,female,24.0,cash
c886853,female,45.0,credit card
c398365,female,62.0,credit card
c151203,female,66.0,cash
c174513,female,40.0,cash
c697719,male,60.0,cash
c390598,female,59.0,credit card
c316042,male,26.0,credit card
c502943,female,51.0,credit card
c171763,female,56.0,credit card
c955788,female,35.0,credit card
c147002,female,45.0,cash
c402056,female,48.0,credit card
c945123,female,48.0,credit card
c294786,male,69.0,cash
c180615,male,47.0,credit card
c242148,male,18.0,credit card
c134492,female,21.0,cash
c529993,female,57.0,debit card
c872885,female,21.0,credit card
c668047,female,46.0,cash
c152917,male,57.0,cash
c662098,male,31.0,credit card
c466767,female,32.0,debit card
c138613,male,32.0,credit card
c112298,female,34.0,debit card
c196507,female,54.0,debit card
c197371,male,47.0,cash
c236865,female,23.0,credit card
c249502,female,57.0,cash
c320476,female,44.0,credit card
c363723,male,60.0,credit card
c237934,male,33.0,credit card
c207376,female,35.0,cash
c417960,female,49.0,cash
c183382,male,62.0,cash
c621921,female,34.0,cash
c214227,female,62.0,cash
c133310,male,56.0,credit card
c879775,male,69.0,credit card
c293304,female,63.0,debit card
c524773,female,38.0,cash
c228961,male,47.0,cash
