Unnamed: 0,question_id,query,difficulty,function,collection,step,response,retrieved_docs,mmr,hit_rate,precision,recall,f1,exact_match,simple_match
88,1331,What is the amount of the funds that the Vice President received?,simple,filter,student_club,filter for transactions linked to the Vice President,applyFilter,"[""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n']",0.3333333333333333,1,0.1666666666666666,1.0,0.2857142857142857,1,0.0
89,1331,What is the amount of the funds that the Vice President received?,simple,retrieve,student_club,retrieve Order Dataset,retrieve,"['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: returnResult:\n The function `returnResult` retrieves or extracts previously computed data from a dataframe based on the specified columns provided in the `filter_dict`. Its goal is to return the relevant data as specified by the user.\n']",0.25,1,0.2,1.0,0.3333333333333333,1,1.0
90,1331,What is the amount of the funds that the Vice President received?,simple,filter,student_club,filter for transactions linked to the Vice President,applyFilter,"[""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n']",0.3333333333333333,1,0.1666666666666666,1.0,0.2857142857142857,1,0.0
91,1331,What is the amount of the funds that the Vice President received?,simple,combine,student_club,combine amounts from Income Dataset and Order Dataset,combine,"['function name: sum:\n The function `sum` calculates the sum of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary that defines the grouping and the columns for which the sum should be computed.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: mean:\n The function `mean` calculates the mean of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary as parameters, where the dictionary defines the grouping columns and the columns for which the mean should be computed.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: returnResult:\n The function `returnResult` retrieves or extracts previously computed data from a dataframe based on the specified columns provided in the `filter_dict`. Its goal is to return the relevant data as specified by the user.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n']",0.5,1,0.1428571428571428,1.0,0.25,1,1.0
92,1331,What is the amount of the funds that the Vice President received?,simple,returnResult,student_club,return finished product,returnResult,"[""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: returnResult:\n The function `returnResult` retrieves or extracts previously computed data from a dataframe based on the specified columns provided in the `filter_dict`. Its goal is to return the relevant data as specified by the user.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n']",0.5,1,0.2,1.0,0.3333333333333333,1,1.0
93,1344,What was the notes of the fundraising on 2019/9/14?,simple,retrieve,student_club,retrieve income dataset,retrieve,"['function name: returnResult:\n The function `returnResult` retrieves or extracts previously computed data from a dataframe based on the specified columns provided in the `filter_dict`. Its goal is to return the relevant data as specified by the user.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n']",0.3333333333333333,1,0.1666666666666666,1.0,0.2857142857142857,1,1.0
94,1344,What was the notes of the fundraising on 2019/9/14?,simple,filter,student_club,filter for entries on date 2019/9/14,filter,"[""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: sum:\n The function `sum` calculates the sum of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary that defines the grouping and the columns for which the sum should be computed.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: mean:\n The function `mean` calculates the mean of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary as parameters, where the dictionary defines the grouping columns and the columns for which the mean should be computed.\n']",0.5,1,0.1428571428571428,1.0,0.25,1,1.0
96,1344,What was the notes of the fundraising on 2019/9/14?,simple,retrieve,student_club,retrieve budget dataset,retrieve,"['function name: returnResult:\n The function `returnResult` retrieves or extracts previously computed data from a dataframe based on the specified columns provided in the `filter_dict`. Its goal is to return the relevant data as specified by the user.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n']",0.3333333333333333,1,0.1666666666666666,1.0,0.2857142857142857,1,1.0
97,1344,What was the notes of the fundraising on 2019/9/14?,simple,filter,student_club,filter for budget categories related to fundraising,filter,"['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n', 'function name: sum:\n The function `sum` calculates the sum of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary that defines the grouping and the columns for which the sum should be computed.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n']",0.5,1,0.1428571428571428,1.0,0.25,1,1.0
98,1344,What was the notes of the fundraising on 2019/9/14?,simple,combine,student_club,combine notes from income dataset and relevant budget information from budget dataset,combine,"['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: sum:\n The function `sum` calculates the sum of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary that defines the grouping and the columns for which the sum should be computed.\n', 'function name: mean:\n The function `mean` calculates the mean of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary as parameters, where the dictionary defines the grouping columns and the columns for which the mean should be computed.\n', 'function name: returnResult:\n The function `returnResult` retrieves or extracts previously computed data from a dataframe based on the specified columns provided in the `filter_dict`. Its goal is to return the relevant data as specified by the user.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n']",1.0,1,0.1666666666666666,1.0,0.2857142857142857,1,1.0
99,1344,What was the notes of the fundraising on 2019/9/14?,simple,returnResult,student_club,return finished product,returnResult,"[""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: returnResult:\n The function `returnResult` retrieves or extracts previously computed data from a dataframe based on the specified columns provided in the `filter_dict`. Its goal is to return the relevant data as specified by the user.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n']",0.5,1,0.2,1.0,0.3333333333333333,1,1.0
100,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,retrieve,debit_card_specializing,retrieve gasstations dataset,retrieve,"['function name: returnResult:\n The function `returnResult` retrieves or extracts previously computed data from a dataframe based on the specified columns provided in the `filter_dict`. Its goal is to return the relevant data as specified by the user.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n']",0.3333333333333333,1,0.1666666666666666,1.0,0.2857142857142857,1,1.0
101,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,filter,debit_card_specializing,filter for gas stations in the Czech Republic and Slovakia,applyFilter,"['function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: sum:\n The function `sum` calculates the sum of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary that defines the grouping and the columns for which the sum should be computed.\n', 'function name: mean:\n The function `mean` calculates the mean of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary as parameters, where the dictionary defines the grouping columns and the columns for which the mean should be computed.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n']",1.0,1,0.125,1.0,0.2222222222222222,1,0.0
102,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,filter,debit_card_specializing,"filter for ""discount"" gas stations in both countries",applyFilter,"['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: sum:\n The function `sum` calculates the sum of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary that defines the grouping and the columns for which the sum should be computed.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: mean:\n The function `mean` calculates the mean of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary as parameters, where the dictionary defines the grouping columns and the columns for which the mean should be computed.\n']",0.5,1,0.1428571428571428,1.0,0.25,1,0.0
103,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,count,debit_card_specializing,"count the number of ""discount"" gas stations in the Czech Republic",count,"['function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: sum:\n The function `sum` calculates the sum of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary that defines the grouping and the columns for which the sum should be computed.\n', 'function name: mean:\n The function `mean` calculates the mean of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary as parameters, where the dictionary defines the grouping columns and the columns for which the mean should be computed.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n']",1.0,1,0.2,1.0,0.3333333333333333,1,1.0
104,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,count,debit_card_specializing,"count the number of ""discount"" gas stations in Slovakia",count,"['function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: sum:\n The function `sum` calculates the sum of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary that defines the grouping and the columns for which the sum should be computed.\n', 'function name: mean:\n The function `mean` calculates the mean of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary as parameters, where the dictionary defines the grouping columns and the columns for which the mean should be computed.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n']",1.0,1,0.2,1.0,0.3333333333333333,1,1.0
105,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,diffrence,debit_card_specializing,"compute the difference between the counts of ""discount"" gas stations in the Czech Republic and Slovakia",count,"['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: sum:\n The function `sum` calculates the sum of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary that defines the grouping and the columns for which the sum should be computed.\n', 'function name: mean:\n The function `mean` calculates the mean of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary as parameters, where the dictionary defines the grouping columns and the columns for which the mean should be computed.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n']",0.0,0,0.0,0.0,0.0,0,0.0
106,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,returnResult,debit_card_specializing,return finished product,returnResult,"[""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: returnResult:\n The function `returnResult` retrieves or extracts previously computed data from a dataframe based on the specified columns provided in the `filter_dict`. Its goal is to return the relevant data as specified by the user.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: sortby:\n The function `sortby` sorts a given DataFrame or Series based on specified columns and the desired order (ascending or descending). It takes a DataFrame or Series and a filter dictionary as parameters to determine the sorting criteria.\n']",0.5,1,0.2,1.0,0.3333333333333333,1,1.0
107,39,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,simple,retrieve,california_schools,retrieve sat scores data,retrieve,"[""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: returnResult:\n The function `returnResult` retrieves or extracts previously computed data from a dataframe based on the specified columns provided in the `filter_dict`. Its goal is to return the relevant data as specified by the user.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n']",1.0,1,0.1666666666666666,1.0,0.2857142857142857,1,1.0
108,39,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,simple,filter,california_schools,filter for Fresno schools that opened between 1/1/1980 and 12/31/1980,applyFilter,"['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n"", 'function name: sum:\n The function `sum` calculates the sum of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary that defines the grouping and the columns for which the sum should be computed.\n', 'function name: mean:\n The function `mean` calculates the mean of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary as parameters, where the dictionary defines the grouping columns and the columns for which the mean should be computed.\n']",0.3333333333333333,1,0.1666666666666666,1.0,0.2857142857142857,1,0.0
109,39,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,simple,mean,california_schools,calculate the average number of test takers from the filtered data,mean,"['function name: sum:\n The function `sum` calculates the sum of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary that defines the grouping and the columns for which the sum should be computed.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: mean:\n The function `mean` calculates the mean of specified columns in a DataFrame, optionally grouping the data by a list of specified columns. It takes a DataFrame and a filter dictionary as parameters, where the dictionary defines the grouping columns and the columns for which the mean should be computed.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: returnResult:\n The function `returnResult` retrieves or extracts previously computed data from a dataframe based on the specified columns provided in the `filter_dict`. Its goal is to return the relevant data as specified by the user.\n']",0.3333333333333333,1,0.1666666666666666,1.0,0.2857142857142857,1,1.0
