Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
32260,7497,16,2011-02-22,,
32261,7500,16,2011-02-22,,
32262,7500,2,2011-02-22,,
32263,7497,2,2011-02-22,,
32264,7503,2,2011-02-22,,
32266,6795,2,2011-02-22,,
32267,7501,2,2011-02-22,,
32268,6933,2,2011-02-22,,
32269,7497,2,2011-02-22,,
32270,7497,2,2011-02-22,,
32271,7497,2,2011-02-22,,
32272,7493,2,2011-02-22,,
32273,3518,2,2011-02-22,,
32274,3517,2,2011-02-22,,
32275,7489,2,2011-02-22,,
32276,7494,2,2011-02-22,,
32277,1495,5,2011-02-22,2770.0,
32278,7500,2,2011-02-22,,
32279,7507,2,2011-02-22,,
32280,7504,2,2011-02-22,,
32281,7505,2,2011-02-22,,
32282,7490,2,2011-02-22,,
32283,7507,2,2011-02-22,,
32284,7478,2,2011-02-22,,
32285,7491,2,2011-02-22,,
32286,7490,2,2011-02-22,,
32287,7477,2,2011-02-22,,
32288,7473,2,2011-02-22,,
32289,7508,2,2011-02-22,,
32290,7507,2,2011-02-22,,
32291,7504,2,2011-02-22,,
32293,7511,2,2011-02-22,,
32294,7504,2,2011-02-22,,
32295,7507,2,2011-02-22,,
32296,7507,1,2011-02-22,,
32297,7273,2,2011-02-22,,
32298,7481,2,2011-02-22,,
32299,7495,2,2011-02-22,,
32300,7483,2,2011-02-22,,
32301,7482,2,2011-02-22,,
32302,7513,2,2011-02-22,,
32303,7511,2,2011-02-22,,
32304,7513,2,2011-02-22,,
32306,7515,2,2011-02-22,,
32307,7515,2,2011-02-22,,
32308,7513,2,2011-02-22,,
32309,7466,2,2011-02-22,,
32310,7518,2,2011-02-22,,
32312,7512,2,2011-02-22,,
32313,7515,2,2011-02-22,,
32314,7516,2,2011-02-22,,
32315,7516,2,2011-02-22,,
32316,7516,1,2011-02-22,,
32317,7224,2,2011-02-22,,
32318,478,2,2011-02-22,,
32319,488,2,2011-02-22,,
32320,436,2,2011-02-22,,
32321,669,2,2011-02-22,,
32322,440,2,2011-02-22,,
32323,7472,2,2011-02-22,,
32324,7516,2,2011-02-22,,
32325,7472,1,2011-02-22,,
32326,7467,5,2011-02-22,1381.0,
32327,7516,2,2011-02-22,,
32329,7484,2,2011-02-22,,
32330,7520,2,2011-02-22,,
32331,7501,2,2011-02-22,,
32332,7251,5,2011-02-22,159.0,
32333,7494,5,2011-02-23,3167.0,
32334,7211,5,2011-02-23,3372.0,
32335,7506,1,2011-02-23,,
32336,7519,2,2011-02-23,,
32338,7493,2,2011-02-23,,
32339,7427,2,2011-02-23,,
32340,7428,2,2011-02-23,,
32342,7476,5,2011-02-23,3333.0,
32343,7426,5,2011-02-23,3333.0,
32344,7493,2,2011-02-23,,
32345,7521,2,2011-02-23,,
32346,7493,1,2011-02-23,,
32347,7519,2,2011-02-23,,
32348,7525,2,2011-02-23,,
32349,7527,2,2011-02-23,,
32351,7499,2,2011-02-23,,
32355,7428,1,2011-02-23,,
32356,1812,5,2011-02-23,26.0,
32357,7519,5,2011-02-23,3167.0,
32358,7471,5,2011-02-23,3167.0,
32359,7515,5,2011-02-23,3167.0,
32360,7520,2,2011-02-23,,
32361,7527,2,2011-02-23,,
32362,7529,2,2011-02-23,,
32363,7525,2,2011-02-23,,
32364,7516,2,2011-02-23,,
32365,7517,2,2011-02-23,,
32366,7509,2,2011-02-23,,
32367,7472,2,2011-02-23,,
32368,3181,2,2011-02-23,,
32369,3184,2,2011-02-23,,
32370,7519,2,2011-02-23,,
32371,7508,2,2011-02-23,,
32372,7359,2,2011-02-23,,
32373,7526,1,2011-02-23,,
32374,7484,2,2011-02-23,,
32375,7532,2,2011-02-23,,
32376,6850,1,2011-02-23,,
32377,7163,1,2011-02-23,,
32378,7530,2,2011-02-23,,
32379,7532,2,2011-02-23,,
32380,7458,2,2011-02-23,,
32381,7457,3,2011-02-23,,
32383,7535,2,2011-02-23,,
32384,7526,2,2011-02-23,,
32385,7535,5,2011-02-23,1871.0,
32386,7535,2,2011-02-23,,
32387,7527,2,2011-02-23,,
32388,7527,5,2011-02-23,300.0,
32389,7513,2,2011-02-23,,
32390,7338,9,2011-02-23,,50.0
32391,7354,2,2011-02-23,,
32392,7338,2,2011-02-23,,
32393,7338,1,2011-02-23,,
32394,7535,2,2011-02-23,,
32395,7535,5,2011-02-23,81.0,
32396,6119,5,2011-02-23,81.0,
32397,7536,2,2011-02-23,,
32398,7535,2,2011-02-23,,
32399,2917,2,2011-02-23,,
32400,2942,2,2011-02-23,,
32401,2920,2,2011-02-23,,
32404,7531,2,2011-02-23,,
32405,7273,2,2011-02-23,,
32406,7250,2,2011-02-23,,
32407,7510,2,2011-02-23,,
32408,7529,2,2011-02-23,,
32410,7529,1,2011-02-23,,
32411,7535,2,2011-02-23,,
32412,7529,2,2011-02-23,,
32413,7527,2,2011-02-23,,
32414,7537,2,2011-02-23,,
32415,7535,2,2011-02-23,,
32416,7537,2,2011-02-23,,
32417,7535,2,2011-02-23,,
32418,7529,2,2011-02-23,,
32419,7527,2,2011-02-23,,
32420,7517,2,2011-02-23,,
32421,7507,2,2011-02-23,,
32422,7472,2,2011-02-23,,
32423,7540,2,2011-02-23,,
32424,7532,2,2011-02-23,,
32425,7273,2,2011-02-23,,
32427,7458,2,2011-02-23,,
32428,7439,2,2011-02-23,,
32429,7477,2,2011-02-23,,
32430,7084,2,2011-02-23,,
32431,7448,2,2011-02-23,,
32432,7474,3,2011-02-23,,
32433,7333,2,2011-02-23,,
32434,7543,2,2011-02-23,,
32435,7517,2,2011-02-23,,
32436,7511,2,2011-02-23,,
32437,7543,2,2011-02-23,,
32438,2498,2,2011-02-23,,
32439,6952,2,2011-02-23,,
32440,7543,2,2011-02-23,,
32441,7543,2,2011-02-23,,
32442,7540,1,2011-02-23,,
32443,7435,2,2011-02-23,,
32444,7546,2,2011-02-23,,
32445,7546,2,2011-02-23,,
32446,7531,2,2011-02-23,,
32447,7530,2,2011-02-23,,
32448,7530,1,2011-02-23,,
32449,4870,2,2011-02-23,,
32450,7545,2,2011-02-23,,
32451,4858,2,2011-02-23,,
32452,5628,2,2011-02-23,,
32454,7542,2,2011-02-23,,
32455,7227,2,2011-02-23,,
32456,7548,15,2011-02-23,,
32457,7224,2,2011-02-23,,
32458,7227,2,2011-02-23,,
32459,7549,2,2011-02-23,,
32460,7513,5,2011-02-23,2929.0,
32461,5859,5,2011-02-23,2929.0,
32462,2087,2,2011-02-23,,
32463,1053,5,2011-02-23,2929.0,
32464,7549,2,2011-02-23,,
32465,7551,2,2011-02-23,,
32467,7495,2,2011-02-23,,
32468,7250,2,2011-02-23,,
32469,7549,2,2011-02-23,,
32470,6538,5,2011-02-23,3143.0,
32471,7528,2,2011-02-23,,
32472,1099,5,2011-02-23,3309.0,
32473,7539,2,2011-02-23,,
32474,7537,2,2011-02-23,,
32475,7495,2,2011-02-23,,
32476,7482,2,2011-02-23,,
32477,7553,2,2011-02-23,,
32478,7557,2,2011-02-24,,
32479,7472,2,2011-02-24,,
32480,7467,2,2011-02-24,,
32481,7550,2,2011-02-24,,
32482,216,5,2011-02-24,2433.0,
32483,7021,1,2011-02-24,,
32484,7553,2,2011-02-24,,
32485,151,2,2011-02-24,,
32486,121,2,2011-02-24,,
32487,120,2,2011-02-24,,
32488,2278,2,2011-02-24,,
32489,7506,2,2011-02-24,,
32490,7497,2,2011-02-24,,
32491,7560,2,2011-02-24,,
32492,7559,2,2011-02-24,,
32493,7560,2,2011-02-24,,
32494,7535,5,2011-02-24,3309.0,
32495,2910,2,2011-02-24,,
32496,2910,5,2011-02-24,3309.0,
32497,3191,2,2011-02-24,,
32498,7560,1,2011-02-24,,
32499,7555,2,2011-02-24,,
32500,7560,2,2011-02-24,,
32501,7559,2,2011-02-24,,
32502,7556,2,2011-02-24,,
32503,7558,2,2011-02-24,,
32504,7551,2,2011-02-24,,
32505,7553,2,2011-02-24,,
32506,7535,2,2011-02-24,,
32507,7537,2,2011-02-24,,
32508,7539,2,2011-02-24,,
32509,7550,2,2011-02-24,,
32510,7549,2,2011-02-24,,
32511,2087,2,2011-02-24,,
32512,7550,2,2011-02-24,,
32513,7560,2,2011-02-24,,
32517,7333,2,2011-02-24,,
32518,7543,2,2011-02-24,,
32519,7363,1,2011-02-24,,
32520,7365,3,2011-02-24,,
32521,7308,8,2011-02-24,1393.0,100.0
32522,7563,2,2011-02-24,,
32523,7563,5,2011-02-24,2116.0,
32524,7563,2,2011-02-24,,
32525,7543,9,2011-02-24,,25.0
32526,7546,2,2011-02-24,,
32527,7549,2,2011-02-24,,
32528,7564,2,2011-02-24,,
32529,7533,2,2011-02-24,,
32530,7545,2,2011-02-24,,
32531,7563,2,2011-02-24,,
32532,7564,2,2011-02-24,,
32533,7563,2,2011-02-24,,
32534,7562,2,2011-02-24,,
32535,7559,2,2011-02-24,,
32536,7555,2,2011-02-24,,
32537,7554,2,2011-02-24,,
32538,7551,2,2011-02-24,,
32539,7549,2,2011-02-24,,
32540,7546,2,2011-02-24,,
32541,7542,2,2011-02-24,,
32543,7535,2,2011-02-24,,
32544,7534,2,2011-02-24,,
32545,7532,2,2011-02-24,,
32546,7531,2,2011-02-24,,
32547,7528,2,2011-02-24,,
32548,7527,2,2011-02-24,,
32549,7523,2,2011-02-24,,
32550,7521,2,2011-02-24,,
32551,7519,2,2011-02-24,,
32552,7518,2,2011-02-24,,
32553,7515,2,2011-02-24,,
32554,7513,2,2011-02-24,,
32555,7512,2,2011-02-24,,
32556,7511,2,2011-02-24,,
32557,7508,2,2011-02-24,,
32558,7505,2,2011-02-24,,
32560,7499,2,2011-02-24,,
32561,7497,2,2011-02-24,,
32562,7550,2,2011-02-24,,
32563,7559,2,2011-02-24,,
32564,7560,2,2011-02-24,,
32565,7545,2,2011-02-24,,
32566,6926,2,2011-02-24,,
32567,7556,2,2011-02-24,,
32568,6538,5,2011-02-24,3014.0,
32570,7308,2,2011-02-24,,
32571,6538,2,2011-02-24,,
32572,7564,2,2011-02-24,,
32573,5,2,2011-02-24,,
32574,16,2,2011-02-24,,
32575,178,2,2011-02-24,,
32576,6630,2,2011-02-24,,
32577,6963,2,2011-02-24,,
32578,5207,2,2011-02-24,,
32579,7103,2,2011-02-24,,
32580,7540,2,2011-02-24,,
32581,7562,2,2011-02-24,,
32582,7059,2,2011-02-24,,
32583,7560,2,2011-02-24,,
32584,5373,2,2011-02-24,,
32585,6488,2,2011-02-24,,
32586,7545,2,2011-02-24,,
32588,2627,2,2011-02-24,,
32589,2626,2,2011-02-24,,
32590,423,5,2011-02-24,2645.0,
32591,423,2,2011-02-24,,
32592,7566,2,2011-02-24,,
32593,7522,2,2011-02-24,,
32594,5350,2,2011-02-24,,
32595,7563,2,2011-02-24,,
32596,7553,1,2011-02-24,,
32597,7553,2,2011-02-24,,
32598,7568,2,2011-02-24,,
32599,7571,2,2011-02-24,,
32600,2623,2,2011-02-24,,
32601,2627,2,2011-02-24,,
32603,7365,2,2011-02-24,,
32604,7571,2,2011-02-24,,
32605,421,5,2011-02-24,2770.0,
32606,7572,2,2011-02-24,,
32608,3405,2,2011-02-24,,
32609,7308,2,2011-02-24,,
32611,121,2,2011-02-24,,
32612,7365,2,2011-02-24,,
32613,3931,2,2011-02-24,,
32616,7568,2,2011-02-24,,
32619,7578,2,2011-02-24,,
32620,3955,2,2011-02-24,,
32621,113,2,2011-02-24,,
32622,7582,2,2011-02-24,,
32623,7579,2,2011-02-24,,
32624,7579,2,2011-02-24,,
32625,7582,2,2011-02-24,,
32626,7568,2,2011-02-24,,
32627,7573,2,2011-02-24,,
32628,7579,2,2011-02-24,,
32629,7579,5,2011-02-24,71.0,
32630,7555,5,2011-02-24,3333.0,
32631,7523,2,2011-02-24,,
32632,5442,2,2011-02-24,,
32633,7477,2,2011-02-24,,
32634,7525,2,2011-02-24,,
32635,3955,5,2011-02-24,81.0,
32636,3955,2,2011-02-24,,
32637,7581,2,2011-02-24,,
32638,7582,2,2011-02-24,,
32642,7581,2,2011-02-24,,
32643,7579,2,2011-02-24,,
32644,7078,1,2011-02-24,,
32645,7528,5,2011-02-24,3333.0,
32646,7573,2,2011-02-24,,
32647,7477,2,2011-02-24,,
32648,7591,2,2011-02-24,,
32649,7592,2,2011-02-24,,
32650,7586,2,2011-02-24,,
32651,2700,2,2011-02-24,,
32652,2691,5,2011-02-24,36.0,
32653,2691,2,2011-02-24,,
32654,7592,2,2011-02-24,,
32656,7592,2,2011-02-24,,
32657,7597,2,2011-02-24,,
32658,7597,2,2011-02-24,,
32659,7596,2,2011-02-24,,
32660,7593,2,2011-02-24,,
32661,7597,2,2011-02-24,,
32662,7592,2,2011-02-24,,
32663,7597,2,2011-02-24,,
32665,7530,2,2011-02-24,,
32666,7513,2,2011-02-24,,
32667,213,5,2011-02-25,3396.0,
32668,7467,5,2011-02-25,2940.0,
32669,7526,2,2011-02-25,,
32670,7595,2,2011-02-25,,
32671,6306,2,2011-02-25,,
32672,6465,2,2011-02-25,,
32673,7418,1,2011-02-25,,
32674,363,5,2011-02-25,3419.0,
32675,7578,2,2011-02-25,,
32676,7545,1,2011-02-25,,
32678,2700,2,2011-02-25,,
32679,2691,2,2011-02-25,,
32680,2697,2,2011-02-25,,
32681,7600,2,2011-02-25,,
32682,7601,2,2011-02-25,,
32683,1099,2,2011-02-25,,
32684,7597,2,2011-02-25,,
32685,7566,2,2011-02-25,,
32686,5177,2,2011-02-25,,
32687,7606,2,2011-02-25,,
32688,7605,2,2011-02-25,,
32689,2551,3,2011-02-25,,
32690,6703,2,2011-02-25,,
32691,6609,2,2011-02-25,,
32692,7606,2,2011-02-25,,
32693,7601,2,2011-02-25,,
32694,7600,2,2011-02-25,,
32695,7591,2,2011-02-25,,
32696,7597,2,2011-02-25,,
32697,7592,2,2011-02-25,,
32698,7607,5,2011-02-25,1709.0,
32699,6026,2,2011-02-25,,
32700,6028,2,2011-02-25,,
32701,5350,2,2011-02-25,,
32702,7608,2,2011-02-25,,
32703,7599,2,2011-02-25,,
32704,7596,2,2011-02-25,,
32705,7592,2,2011-02-25,,
32706,7593,2,2011-02-25,,
32707,7579,2,2011-02-25,,
32708,7578,2,2011-02-25,,
32709,7610,2,2011-02-25,,
32710,7609,2,2011-02-25,,
32711,7581,2,2011-02-25,,
32712,7611,2,2011-02-25,,
32713,7612,1,2011-02-25,,
32714,7610,2,2011-02-25,,
32715,4049,2,2011-02-25,,
32716,3955,2,2011-02-25,,
32717,7597,2,2011-02-25,,
32718,7568,2,2011-02-25,,
32719,7615,2,2011-02-25,,
32720,7616,2,2011-02-25,,
32721,7610,15,2011-02-25,,
32722,7610,2,2011-02-25,,
32724,7614,2,2011-02-25,,
32725,7571,2,2011-02-25,,
32726,7614,2,2011-02-25,,
32727,6028,2,2011-02-25,,
32730,7601,2,2011-02-25,,
32731,7581,2,2011-02-25,,
32732,7608,2,2011-02-25,,
32733,7586,2,2011-02-25,,
32734,7599,2,2011-02-25,,
32735,7589,2,2011-02-25,,
32736,7582,2,2011-02-25,,
32737,7579,2,2011-02-25,,
32738,7592,2,2011-02-25,,
32739,7597,2,2011-02-25,,
32740,7596,2,2011-02-25,,
32741,7562,2,2011-02-25,,
32742,7595,16,2011-02-25,,
32743,7545,16,2011-02-25,,
32744,7610,15,2011-02-25,,
32745,7613,5,2011-02-25,22.0,
32746,7613,2,2011-02-25,,
32749,7608,2,2011-02-25,,
32750,7618,2,2011-02-25,,
32751,7612,2,2011-02-25,,
32752,7613,2,2011-02-25,,
32753,7612,2,2011-02-25,,
32754,7611,2,2011-02-25,,
32755,7614,2,2011-02-25,,
32756,7507,2,2011-02-25,,
32757,7619,2,2011-02-25,,
32758,6703,2,2011-02-25,,
32759,6609,2,2011-02-25,,
32760,7365,2,2011-02-25,,
32761,7540,2,2011-02-25,,
32762,7484,2,2011-02-25,,
32763,7471,2,2011-02-25,,
32764,7545,2,2011-02-25,,
32765,7620,2,2011-02-25,,
32766,7618,2,2011-02-25,,
32767,7613,2,2011-02-25,,
32768,7611,2,2011-02-25,,
32769,7610,2,2011-02-25,,
32770,7607,2,2011-02-25,,
32771,7605,2,2011-02-25,,
32772,7604,2,2011-02-25,,
32773,7601,2,2011-02-25,,
32774,7594,2,2011-02-25,,
32775,7591,2,2011-02-25,,
32776,7595,2,2011-02-25,,
32777,7583,2,2011-02-25,,
32778,7581,2,2011-02-25,,
32779,7579,2,2011-02-25,,
32780,7571,2,2011-02-25,,
32781,7494,2,2011-02-25,,
32782,7487,2,2011-02-25,,
32783,7482,2,2011-02-25,,
32784,7481,2,2011-02-25,,
32785,7478,2,2011-02-25,,
32786,7476,2,2011-02-25,,
32787,7475,2,2011-02-25,,
32788,7471,2,2011-02-25,,
32789,7467,2,2011-02-25,,
32790,7466,2,2011-02-25,,
32791,7457,2,2011-02-25,,
32792,7455,2,2011-02-25,,
32793,7450,2,2011-02-25,,
32794,7447,2,2011-02-25,,
32795,7365,2,2011-02-25,,
32796,7537,2,2011-02-25,,
32797,7539,2,2011-02-25,,
32798,7616,3,2011-02-25,,
32799,7599,2,2011-02-25,,
32800,7610,2,2011-02-25,,
32801,7591,2,2011-02-25,,
32802,7597,2,2011-02-25,,
32803,7576,2,2011-02-25,,
32804,7537,1,2011-02-25,,
32805,7607,2,2011-02-25,,
32806,7622,2,2011-02-25,,
32808,7612,2,2011-02-25,,
32809,7425,2,2011-02-25,,
32810,7623,2,2011-02-25,,
32811,7622,2,2011-02-25,,
32812,7615,2,2011-02-25,,
32813,7622,2,2011-02-25,,
32814,7610,5,2011-02-25,71.0,
32815,7610,2,2011-02-25,,
32816,7621,2,2011-02-25,,
32817,7615,2,2011-02-25,,
32818,7622,2,2011-02-25,,
32819,7625,2,2011-02-25,,
32820,7622,2,2011-02-25,,
32821,3458,2,2011-02-25,,
32822,7583,2,2011-02-25,,
32823,7613,5,2011-02-25,439.0,
32824,2467,2,2011-02-25,,
32825,2473,2,2011-02-25,,
32826,3475,2,2011-02-25,,
32827,2474,2,2011-02-25,,
32828,7589,2,2011-02-25,,
32829,1472,2,2011-02-25,,
32830,7626,2,2011-02-25,,
32831,4711,2,2011-02-25,,
32832,2058,2,2011-02-25,,
32833,7586,2,2011-02-25,,
32834,7629,2,2011-02-25,,
32835,3950,5,2011-02-25,2759.0,
32836,113,2,2011-02-25,,
32837,7589,2,2011-02-25,,
32838,7597,2,2011-02-25,,
32839,7592,2,2011-02-25,,
32840,7596,2,2011-02-25,,
32841,7591,2,2011-02-25,,
32842,7311,3,2011-02-25,,
32843,726,2,2011-02-25,,
32844,7165,2,2011-02-25,,
32845,7165,5,2011-02-25,2770.0,
32846,2715,2,2011-02-25,,
32847,7631,2,2011-02-25,,
32848,7365,2,2011-02-25,,
32849,7629,2,2011-02-25,,
32850,7308,2,2011-02-25,,
32851,3623,2,2011-02-25,,
32852,3475,2,2011-02-25,,
32853,7614,1,2011-02-25,,
32854,4760,2,2011-02-25,,
32855,7619,2,2011-02-25,,
32856,7636,2,2011-02-25,,
32857,7639,2,2011-02-25,,
32859,7632,2,2011-02-25,,
32860,7610,5,2011-02-25,2759.0,
32861,7639,2,2011-02-25,,
32862,7630,2,2011-02-26,,
32863,7638,2,2011-02-26,,
32864,7640,2,2011-02-26,,
32865,7640,2,2011-02-26,,
32866,7639,3,2011-02-26,,
32868,7641,1,2011-02-26,,
32869,7643,2,2011-02-26,,
32870,7638,2,2011-02-26,,
32871,7640,2,2011-02-26,,
32872,7641,2,2011-02-26,,
32873,6458,2,2011-02-26,,
32874,5926,2,2011-02-26,,
32879,7568,1,2011-02-26,,
32880,7629,2,2011-02-26,,
32881,7574,3,2011-02-26,,
32882,7633,2,2011-02-26,,
32883,7645,2,2011-02-26,,
32884,7645,1,2011-02-26,,
32885,7644,2,2011-02-26,,
32887,6592,2,2011-02-26,,
32888,7609,2,2011-02-26,,
32889,7633,2,2011-02-26,,
32890,7645,2,2011-02-26,,
32891,7631,2,2011-02-26,,
32892,7644,2,2011-02-26,,
32893,7617,2,2011-02-26,,
32894,7650,2,2011-02-26,,
32895,7638,2,2011-02-26,,
32896,6538,5,2011-02-26,2116.0,
32897,7566,2,2011-02-26,,
32898,7501,2,2011-02-26,,
32899,7644,5,2011-02-26,2116.0,
32901,7574,2,2011-02-26,,
32902,7649,2,2011-02-26,,
32905,7644,2,2011-02-26,,
32906,3778,2,2011-02-26,,
32907,3684,2,2011-02-26,,
32910,7653,3,2011-02-26,,
32911,7653,2,2011-02-26,,
32912,7648,2,2011-02-26,,
32913,7477,9,2011-02-26,,100.0
32914,7654,2,2011-02-26,,
32915,1444,2,2011-02-26,,
32916,1795,2,2011-02-26,,
32917,6704,2,2011-02-26,,
32918,6650,2,2011-02-26,,
32919,6635,2,2011-02-26,,
32920,6605,2,2011-02-26,,
32921,6601,2,2011-02-26,,
32922,7654,2,2011-02-26,,
32923,7654,16,2011-02-26,,
32924,7650,2,2011-02-26,,
32925,6959,2,2011-02-26,,
32928,7644,16,2011-02-26,,
32930,6538,5,2011-02-26,2043.0,
32931,7308,5,2011-02-26,2043.0,
32932,7610,5,2011-02-26,2043.0,
32933,7644,16,2011-02-26,,
32934,7477,2,2011-02-26,,
32935,6543,2,2011-02-26,,
32937,7655,2,2011-02-26,,
32938,7655,2,2011-02-26,,
32939,7658,2,2011-02-26,,
32940,6538,2,2011-02-26,,
32941,7658,2,2011-02-26,,
32942,7653,2,2011-02-26,,
32943,7659,2,2011-02-26,,
32944,7645,2,2011-02-26,,
32945,7631,2,2011-02-26,,
32947,7658,1,2011-02-26,,
32948,7658,2,2011-02-26,,
32949,7650,2,2011-02-26,,
32950,7655,2,2011-02-26,,
32951,7658,2,2011-02-26,,
32952,7653,2,2011-02-26,,
32953,5381,2,2011-02-26,,
32954,5380,2,2011-02-26,,
32955,5379,2,2011-02-26,,
32956,7660,2,2011-02-26,,
32957,6541,2,2011-02-26,,
32959,7658,2,2011-02-26,,
32960,2467,5,2011-02-26,595.0,
32962,7465,3,2011-02-26,,
32963,7610,2,2011-02-26,,
32964,7616,3,2011-02-26,,
32965,1444,2,2011-02-26,,
32966,7650,2,2011-02-26,,
32967,7665,2,2011-02-26,,
32968,6116,1,2011-02-26,,
32969,7477,2,2011-02-26,,
32972,7659,2,2011-02-26,,
32973,7629,2,2011-02-26,,
32974,4885,2,2011-02-26,,
32975,4891,2,2011-02-26,,
32976,6543,2,2011-02-26,,
32977,7667,1,2011-02-26,,
32978,7658,2,2011-02-27,,
32979,7669,2,2011-02-27,,
32980,7557,1,2011-02-27,,
32981,7573,1,2011-02-27,,
32982,7668,2,2011-02-27,,
32983,7670,2,2011-02-27,,
32984,7669,2,2011-02-27,,
32985,7668,2,2011-02-27,,
32987,7630,2,2011-02-27,,
32993,7574,2,2011-02-27,,
32994,7644,2,2011-02-27,,
32995,7608,2,2011-02-27,,
32996,7472,2,2011-02-27,,
32997,7507,2,2011-02-27,,
32998,7414,2,2011-02-27,,
32999,6235,2,2011-02-27,,
33000,7165,2,2011-02-27,,
33001,7669,2,2011-02-27,,
33002,5954,2,2011-02-27,,
33003,5955,2,2011-02-27,,
33004,5958,2,2011-02-27,,
33005,5957,2,2011-02-27,,
33006,7224,2,2011-02-27,,
33007,3953,2,2011-02-27,,
33008,3948,2,2011-02-27,,
33009,3944,2,2011-02-27,,
33010,3944,5,2011-02-27,3309.0,
33011,3291,2,2011-02-27,,
33012,3361,2,2011-02-27,,
33013,3312,2,2011-02-27,,
33014,4387,2,2011-02-27,,
33015,7665,2,2011-02-27,,
33016,4259,2,2011-02-27,,
33017,4259,5,2011-02-27,3309.0,
33018,7671,1,2011-02-27,,
33019,7671,2,2011-02-27,,
33020,7308,5,2011-02-27,2116.0,
33021,652,2,2011-02-27,,
33022,652,5,2011-02-27,3309.0,
33023,614,5,2011-02-27,3309.0,
33024,614,2,2011-02-27,,
33025,421,2,2011-02-27,,
33026,421,5,2011-02-27,3309.0,
33027,363,5,2011-02-27,3309.0,
33028,170,2,2011-02-27,,
33029,170,5,2011-02-27,3309.0,
33030,174,2,2011-02-27,,
33031,155,2,2011-02-27,,
33032,155,5,2011-02-27,3309.0,
33034,7670,2,2011-02-27,,
33035,7667,2,2011-02-27,,
33036,7671,2,2011-02-27,,
33037,7643,2,2011-02-27,,
33038,7640,2,2011-02-27,,
33039,7669,2,2011-02-27,,
33040,6933,2,2011-02-27,,
33041,7674,2,2011-02-27,,
33042,7672,2,2011-02-27,,
33043,7674,2,2011-02-27,,
33044,7669,2,2011-02-27,,
33046,6538,5,2011-02-27,3454.0,
33047,7632,2,2011-02-27,,
33048,7670,2,2011-02-27,,
33050,7655,2,2011-02-27,,
33051,7658,2,2011-02-27,,
33052,7672,2,2011-02-27,,
33053,7648,2,2011-02-27,,
33054,7670,5,2011-02-27,26.0,
33055,2089,2,2011-02-27,,
33056,4551,5,2011-02-27,3451.0,
33057,4891,2,2011-02-27,,
33058,2213,2,2011-02-27,,
33059,2218,16,2011-02-27,,
33060,2218,2,2011-02-27,,
33062,7670,2,2011-02-27,,
33063,7630,16,2011-02-27,,
33064,7671,2,2011-02-27,,
33065,7630,2,2011-02-27,,
33066,7679,2,2011-02-27,,
33068,7156,5,2011-02-27,3182.0,
33069,7425,9,2011-02-27,,25.0
33070,7680,2,2011-02-27,,
33071,7677,2,2011-02-27,,
33072,2218,2,2011-02-27,,
33073,7680,2,2011-02-27,,
33074,7676,2,2011-02-27,,
33075,7670,2,2011-02-27,,
33076,7629,2,2011-02-27,,
33077,3955,2,2011-02-27,,
33078,3951,2,2011-02-27,,
33079,3928,2,2011-02-27,,
33080,7681,2,2011-02-27,,
33081,7681,2,2011-02-27,,
33082,7681,5,2011-02-27,22.0,
33083,6639,1,2011-02-27,,
33084,7682,2,2011-02-27,,
33085,7683,2,2011-02-27,,
33088,7681,2,2011-02-27,,
33089,7685,2,2011-02-27,,
33090,7672,2,2011-02-27,,
33091,2042,2,2011-02-28,,
33092,7687,2,2011-02-28,,
33093,7683,2,2011-02-28,,
33094,7682,2,2011-02-28,,
33095,7679,2,2011-02-28,,
33096,7677,2,2011-02-28,,
33097,7675,2,2011-02-28,,
33099,7607,8,2011-02-28,1709.0,100.0
33100,7629,1,2011-02-28,,
33101,7629,9,2011-02-28,,100.0
33102,7681,2,2011-02-28,,
33103,7575,2,2011-02-28,,
33104,7689,2,2011-02-28,,
33105,7687,2,2011-02-28,,
33107,6157,1,2011-02-28,,
33111,7658,2,2011-02-28,,
33112,6963,2,2011-02-28,,
33113,7691,2,2011-02-28,,
33114,7691,2,2011-02-28,,
33115,2213,2,2011-02-28,,
33116,7687,2,2011-02-28,,
33117,2959,2,2011-02-28,,
33118,7694,2,2011-02-28,,
33119,7607,2,2011-02-28,,
33120,7607,5,2011-02-28,2116.0,
33124,7683,2,2011-02-28,,
33125,7695,2,2011-02-28,,
33126,7694,2,2011-02-28,,
33127,7688,2,2011-02-28,,
33128,7686,2,2011-02-28,,
33129,7683,2,2011-02-28,,
33130,7681,2,2011-02-28,,
33131,7679,2,2011-02-28,,
33132,7676,2,2011-02-28,,
33133,7675,2,2011-02-28,,
33134,7670,2,2011-02-28,,
33135,7668,2,2011-02-28,,
33136,7664,2,2011-02-28,,
33138,7659,2,2011-02-28,,
33139,7653,2,2011-02-28,,
33140,7651,2,2011-02-28,,
33141,7648,2,2011-02-28,,
33142,7647,2,2011-02-28,,
33143,7644,2,2011-02-28,,
33144,7639,2,2011-02-28,,
33145,7638,2,2011-02-28,,
33146,7637,2,2011-02-28,,
33147,7631,2,2011-02-28,,
33148,7630,2,2011-02-28,,
33149,7625,2,2011-02-28,,
33150,6377,2,2011-02-28,,
33151,6391,2,2011-02-28,,
33152,6387,2,2011-02-28,,
33153,6380,2,2011-02-28,,
