Unnamed: 0,question_id,query,difficulty,function,collection,step,response,retrieved_docs,mmr,hit_rate,precision,recall,f1,correctness_LLM,simple_match,exact_match
87,1331,What is the amount of the funds that the Vice President received?,simple,retrieve,student_club,retrieve Income Dataset,filter_dict,"['function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: max:\n The function max aims to retrieve the maximum value from specified columns in a DataFrame, optionally returning a defined number of rows with the highest values. It can handle both single-column and multi-column scenarios, providing either the maximum value or the rows containing the maximum values based on the provided filters.\n', 'function name: sortby:\n The function sortby aims to sort a given DataFrame or Series based on a specified column and order (ascending or descending) as defined in the filter_dict. It processes the filter_dict to determine the sorting criteria and applies the sorting operation accordingly.\n', 'function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n']",1.0,1,0.1666666666666666,1,0.2857142857142857,0,0.0,0
88,1331,What is the amount of the funds that the Vice President received?,simple,filter,student_club,filter for transactions linked to the Vice President,filter,"['function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: count:\n The function count aims to count the occurrences of a specified value within a designated column of a DataFrame, optionally grouping the results by another column. It processes the provided filter criteria to perform the counting operation and returns the aggregated results.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: mean:\n The function mean calculates the average values of specified columns in a DataFrame, optionally grouping the data by one or more columns. It takes a filter dictionary to determine which columns to group by and which columns to compute the mean for.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n']",0.2,1,0.1666666666666666,1,0.2857142857142857,1,1.0,1
89,1331,What is the amount of the funds that the Vice President received?,simple,retrieve,student_club,retrieve Order Dataset,retrieve,"['function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: sortby:\n The function sortby aims to sort a given DataFrame or Series based on a specified column and order (ascending or descending) as defined in the filter_dict. It processes the filter_dict to determine the sorting criteria and applies the sorting operation accordingly.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: max:\n The function max aims to retrieve the maximum value from specified columns in a DataFrame, optionally returning a defined number of rows with the highest values. It can handle both single-column and multi-column scenarios, providing either the maximum value or the rows containing the maximum values based on the provided filters.\n', 'function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n', 'function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n']",1.0,1,0.1666666666666666,1,0.2857142857142857,1,1.0,1
90,1331,What is the amount of the funds that the Vice President received?,simple,filter,student_club,filter for transactions linked to the Vice President,filter,"['function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: count:\n The function count aims to count the occurrences of a specified value within a designated column of a DataFrame, optionally grouping the results by another column. It processes the provided filter criteria to perform the counting operation and returns the aggregated results.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: mean:\n The function mean calculates the average values of specified columns in a DataFrame, optionally grouping the data by one or more columns. It takes a filter dictionary to determine which columns to group by and which columns to compute the mean for.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n']",0.2,1,0.1666666666666666,1,0.2857142857142857,1,1.0,1
91,1331,What is the amount of the funds that the Vice President received?,simple,combine,student_club,combine amounts from Income Dataset and Order Dataset,combine,"['function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: mean:\n The function mean calculates the average values of specified columns in a DataFrame, optionally grouping the data by one or more columns. It takes a filter dictionary to determine which columns to group by and which columns to compute the mean for.\n', 'function name: count:\n The function count aims to count the occurrences of a specified value within a designated column of a DataFrame, optionally grouping the results by another column. It processes the provided filter criteria to perform the counting operation and returns the aggregated results.\n']",1.0,1,0.1428571428571428,1,0.25,1,1.0,1
92,1331,What is the amount of the funds that the Vice President received?,simple,returnResult,student_club,return finished product,retrieve,"['function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n', 'function name: sortby:\n The function sortby aims to sort a given DataFrame or Series based on a specified column and order (ascending or descending) as defined in the filter_dict. It processes the filter_dict to determine the sorting criteria and applies the sorting operation accordingly.\n', 'function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n']",0.5,1,0.2,1,0.3333333333333333,0,0.0,1
93,1344,What was the notes of the fundraising on 2019/9/14?,simple,retrieve,student_club,retrieve income dataset,filter_dict,"['function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n']",0.5,1,0.2,1,0.3333333333333333,0,0.0,0
94,1344,What was the notes of the fundraising on 2019/9/14?,simple,filter,student_club,filter for entries on date 2019/9/14,filter,"['function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: count:\n The function count aims to count the occurrences of a specified value within a designated column of a DataFrame, optionally grouping the results by another column. It processes the provided filter criteria to perform the counting operation and returns the aggregated results.\n']",0.3333333333333333,1,0.2,1,0.3333333333333333,1,1.0,1
96,1344,What was the notes of the fundraising on 2019/9/14?,simple,retrieve,student_club,retrieve budget dataset,filter_dict,"['function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n']",0.5,1,0.2,1,0.3333333333333333,0,0.0,0
97,1344,What was the notes of the fundraising on 2019/9/14?,simple,filter,student_club,filter for budget categories related to fundraising,filter,"['function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: mean:\n The function mean calculates the average values of specified columns in a DataFrame, optionally grouping the data by one or more columns. It takes a filter dictionary to determine which columns to group by and which columns to compute the mean for.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n']",1.0,1,0.1666666666666666,1,0.2857142857142857,1,1.0,1
98,1344,What was the notes of the fundraising on 2019/9/14?,simple,combine,student_club,combine notes from income dataset and relevant budget information from budget dataset,combine,"['function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: mean:\n The function mean calculates the average values of specified columns in a DataFrame, optionally grouping the data by one or more columns. It takes a filter dictionary to determine which columns to group by and which columns to compute the mean for.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n']",1.0,1,0.1428571428571428,1,0.25,1,1.0,1
99,1344,What was the notes of the fundraising on 2019/9/14?,simple,returnResult,student_club,return finished product,retrieve,"['function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n', 'function name: sortby:\n The function sortby aims to sort a given DataFrame or Series based on a specified column and order (ascending or descending) as defined in the filter_dict. It processes the filter_dict to determine the sorting criteria and applies the sorting operation accordingly.\n', 'function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n']",0.5,1,0.2,1,0.3333333333333333,0,0.0,1
100,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,retrieve,debit_card_specializing,retrieve gasstations dataset,filter,"['function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n']",0.5,1,0.2,1,0.3333333333333333,0,0.0,0
101,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,filter,debit_card_specializing,filter for gas stations in the Czech Republic and Slovakia,filter,"['function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: mean:\n The function mean calculates the average values of specified columns in a DataFrame, optionally grouping the data by one or more columns. It takes a filter dictionary to determine which columns to group by and which columns to compute the mean for.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n']",0.2,1,0.1428571428571428,1,0.25,1,1.0,1
102,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,filter,debit_card_specializing,"filter for ""discount"" gas stations in both countries",filter,"['function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: max:\n The function max aims to retrieve the maximum value from specified columns in a DataFrame, optionally returning a defined number of rows with the highest values. It can handle both single-column and multi-column scenarios, providing either the maximum value or the rows containing the maximum values based on the provided filters.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: mean:\n The function mean calculates the average values of specified columns in a DataFrame, optionally grouping the data by one or more columns. It takes a filter dictionary to determine which columns to group by and which columns to compute the mean for.\n']",0.2,1,0.1428571428571428,1,0.25,1,1.0,1
103,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,count,debit_card_specializing,"count the number of ""discount"" gas stations in the Czech Republic",count,"['function name: count:\n The function count aims to count the occurrences of a specified value within a designated column of a DataFrame, optionally grouping the results by another column. It processes the provided filter criteria to perform the counting operation and returns the aggregated results.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: max:\n The function max aims to retrieve the maximum value from specified columns in a DataFrame, optionally returning a defined number of rows with the highest values. It can handle both single-column and multi-column scenarios, providing either the maximum value or the rows containing the maximum values based on the provided filters.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n']",1.0,1,0.1666666666666666,1,0.2857142857142857,1,1.0,1
104,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,count,debit_card_specializing,"count the number of ""discount"" gas stations in Slovakia",count,"['function name: count:\n The function count aims to count the occurrences of a specified value within a designated column of a DataFrame, optionally grouping the results by another column. It processes the provided filter criteria to perform the counting operation and returns the aggregated results.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: max:\n The function max aims to retrieve the maximum value from specified columns in a DataFrame, optionally returning a defined number of rows with the highest values. It can handle both single-column and multi-column scenarios, providing either the maximum value or the rows containing the maximum values based on the provided filters.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n']",1.0,1,0.1666666666666666,1,0.2857142857142857,1,1.0,1
105,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,diffrence,debit_card_specializing,"compute the difference between the counts of ""discount"" gas stations in the Czech Republic and Slovakia",count,"['function name: count:\n The function count aims to count the occurrences of a specified value within a designated column of a DataFrame, optionally grouping the results by another column. It processes the provided filter criteria to perform the counting operation and returns the aggregated results.\n', 'function name: mean:\n The function mean calculates the average values of specified columns in a DataFrame, optionally grouping the data by one or more columns. It takes a filter dictionary to determine which columns to group by and which columns to compute the mean for.\n', 'function name: max:\n The function max aims to retrieve the maximum value from specified columns in a DataFrame, optionally returning a defined number of rows with the highest values. It can handle both single-column and multi-column scenarios, providing either the maximum value or the rows containing the maximum values based on the provided filters.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n']",0.0,0,0.0,0,0.0,0,0.0,0
106,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,returnResult,debit_card_specializing,return finished product,retrieve,"['function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n', 'function name: sortby:\n The function sortby aims to sort a given DataFrame or Series based on a specified column and order (ascending or descending) as defined in the filter_dict. It processes the filter_dict to determine the sorting criteria and applies the sorting operation accordingly.\n', 'function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n']",0.5,1,0.2,1,0.3333333333333333,0,0.0,1
107,39,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,simple,retrieve,california_schools,retrieve sat scores data,retrieve,"['function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: min:\n The function min aims to retrieve the minimum values from specified columns in a DataFrame, returning either a single value or a specified number of rows containing the minimum values based on the provided filter criteria. It handles both single-column and multi-column scenarios, ensuring flexibility in the output format.\n', 'function name: max:\n The function max aims to retrieve the maximum value from specified columns in a DataFrame, optionally returning a defined number of rows with the highest values. It can handle both single-column and multi-column scenarios, providing either the maximum value or the rows containing the maximum values based on the provided filters.\n', 'function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: returnResult:\n The function filter_dict is designed to extract and return specific columns from a dataset based on the provided criteria. Its goal is to streamline data retrieval by allowing users to specify which columns they are interested in.\n']",1.0,1,0.2,1,0.3333333333333333,1,1.0,1
108,39,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,simple,filter,california_schools,filter for Fresno schools that opened between 1/1/1980 and 12/31/1980,filter,"['function name: combine:\n The function combine aims to merge or filter two data products based on specified columns and a matching condition, allowing for either an equal or unequal comparison. It processes the input data to create a unified dataset by either joining or filtering rows according to the criteria defined in the provided filter dictionary.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n', 'function name: retrieve:\n The function filter_dict is designed to filter and retrieve specific product information based on a given product URL. Its goal is to streamline the process of accessing relevant product data from a larger dataset.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: count:\n The function count aims to count the occurrences of a specified value within a designated column of a DataFrame, optionally grouping the results by another column. It processes the provided filter criteria to perform the counting operation and returns the aggregated results.\n']",0.5,1,0.2,1,0.3333333333333333,1,1.0,1
109,39,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,simple,mean,california_schools,calculate the average number of test takers from the filtered data,mean,"['function name: mean:\n The function mean calculates the average values of specified columns in a DataFrame, optionally grouping the data by one or more columns. It takes a filter dictionary to determine which columns to group by and which columns to compute the mean for.\n', 'function name: sum:\n The function sum aims to calculate the sum of specified columns in a DataFrame, optionally grouping the data by certain columns. It takes a filter dictionary to determine which columns to sum and how to group the data, if applicable.\n', 'function name: filter:\n The function filter aims to apply specified filtering conditions to a DataFrame, allowing users to refine their data based on various criteria such as location, year range, and specific values. It processes a dictionary of conditions to return a filtered version of the DataFrame that meets the defined criteria.\n', 'function name: max:\n The function max aims to retrieve the maximum value from specified columns in a DataFrame, optionally returning a defined number of rows with the highest values. It can handle both single-column and multi-column scenarios, providing either the maximum value or the rows containing the maximum values based on the provided filters.\n', 'function name: count:\n The function count aims to count the occurrences of a specified value within a designated column of a DataFrame, optionally grouping the results by another column. It processes the provided filter criteria to perform the counting operation and returns the aggregated results.\n']",1.0,1,0.2,1,0.3333333333333333,1,1.0,1
