Unnamed: 0,question_id,query,difficulty,function,collection,step,response,retrieved_docs,mmr,hit_rate,precision,recall,f1,correctness_LLM,simple_match,exact_match
85,1331,What is the amount of the funds that the Vice President received?,simple,retrieve,student_club,retrieve Member Dataset,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
86,1331,What is the amount of the funds that the Vice President received?,simple,filter,student_club,filter for the Vice President,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n""]",1.0,1,0.25,1,0.4,1,1.0,1
87,1331,What is the amount of the funds that the Vice President received?,simple,retrieve,student_club,retrieve Income Dataset,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n""]",1.0,1,0.25,1,0.4,1,1.0,1
88,1331,What is the amount of the funds that the Vice President received?,simple,filter,student_club,filter for transactions linked to the Vice President,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", 'function name:sortby\nbase_api: http://127.0.0.1:5200/sortby\ndescription: sorts the data based on a the provided columns and either ascending or descending\nfilter_dict: [{\'columns\': \'a column on which the sorting is based on\'}, {\'ascending\': ""\'True\' if the data is sorted ascending, \'False\' for descending""}]\n']",1.0,1,0.25,1,0.4,1,1.0,1
89,1331,What is the amount of the funds that the Vice President received?,simple,retrieve,student_club,retrieve Order Dataset,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", 'function name:sortby\nbase_api: http://127.0.0.1:5200/sortby\ndescription: sorts the data based on a the provided columns and either ascending or descending\nfilter_dict: [{\'columns\': \'a column on which the sorting is based on\'}, {\'ascending\': ""\'True\' if the data is sorted ascending, \'False\' for descending""}]\n', ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n""]",1.0,1,0.25,1,0.4,1,1.0,1
90,1331,What is the amount of the funds that the Vice President received?,simple,filter,student_club,filter for transactions linked to the Vice President,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", 'function name:sortby\nbase_api: http://127.0.0.1:5200/sortby\ndescription: sorts the data based on a the provided columns and either ascending or descending\nfilter_dict: [{\'columns\': \'a column on which the sorting is based on\'}, {\'ascending\': ""\'True\' if the data is sorted ascending, \'False\' for descending""}]\n']",1.0,1,0.25,1,0.4,1,1.0,1
91,1331,What is the amount of the funds that the Vice President received?,simple,combine,student_club,combine amounts from Income Dataset and Order Dataset,combine,"[""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:sum\nbase_api: http://127.0.0.1:5200/sum\ndescription: Calcuates the sum of a dataframe based on a list of group_by columns and\nfilter_dict: [{'group_by': 'a list of coulmns in the dataframe, can be None'}, {'columns': 'a list of columns for hicht the sum should be calculated, cant be None'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
92,1331,What is the amount of the funds that the Vice President received?,simple,returnResult,student_club,return finished product,returnResult,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n""]",0.25,1,0.25,1,0.4,1,1.0,1
93,1344,What was the notes of the fundraising on 2019/9/14?,simple,retrieve,student_club,retrieve income dataset,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n""]",1.0,1,0.25,1,0.4,1,1.0,1
94,1344,What was the notes of the fundraising on 2019/9/14?,simple,filter,student_club,filter for entries on date 2019/9/14,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n"", 'function name:sortby\nbase_api: http://127.0.0.1:5200/sortby\ndescription: sorts the data based on a the provided columns and either ascending or descending\nfilter_dict: [{\'columns\': \'a column on which the sorting is based on\'}, {\'ascending\': ""\'True\' if the data is sorted ascending, \'False\' for descending""}]\n', ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
96,1344,What was the notes of the fundraising on 2019/9/14?,simple,retrieve,student_club,retrieve budget dataset,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
97,1344,What was the notes of the fundraising on 2019/9/14?,simple,filter,student_club,filter for budget categories related to fundraising,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
98,1344,What was the notes of the fundraising on 2019/9/14?,simple,combine,student_club,combine notes from income dataset and relevant budget information from budget dataset,combine,"[""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n"", ""function name:sum\nbase_api: http://127.0.0.1:5200/sum\ndescription: Calcuates the sum of a dataframe based on a list of group_by columns and\nfilter_dict: [{'group_by': 'a list of coulmns in the dataframe, can be None'}, {'columns': 'a list of columns for hicht the sum should be calculated, cant be None'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
99,1344,What was the notes of the fundraising on 2019/9/14?,simple,returnResult,student_club,return finished product,returnResult,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n""]",0.25,1,0.25,1,0.4,1,1.0,1
100,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,retrieve,debit_card_specializing,retrieve gasstations dataset,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
101,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,filter,debit_card_specializing,filter for gas stations in the Czech Republic and Slovakia,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
102,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,filter,debit_card_specializing,"filter for ""discount"" gas stations in both countries",filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
103,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,count,debit_card_specializing,"count the number of ""discount"" gas stations in the Czech Republic",count,"[""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
104,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,count,debit_card_specializing,"count the number of ""discount"" gas stations in Slovakia",count,"[""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
105,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,diffrence,debit_card_specializing,"compute the difference between the counts of ""discount"" gas stations in the Czech Republic and Slovakia",diffrence,"[""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:sum\nbase_api: http://127.0.0.1:5200/sum\ndescription: Calcuates the sum of a dataframe based on a list of group_by columns and\nfilter_dict: [{'group_by': 'a list of coulmns in the dataframe, can be None'}, {'columns': 'a list of columns for hicht the sum should be calculated, cant be None'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
106,1484,"How many more ""discount"" gas stations does the Czech Republic have compared to Slovakia?",simple,returnResult,debit_card_specializing,return finished product,returnResult,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n""]",0.25,1,0.25,1,0.4,1,1.0,1
107,39,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,simple,retrieve,california_schools,retrieve sat scores data,retrieve,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:getValues\nbase_api: http://127.0.0.1:5200/getValues\ndescription: Retrieves specififed data values in a list format\nfilter_dict: [{'columns': 'a column on wihich to match'}, {'values': 'a dict with a value to match if None returns the all columns from columns'}]\nexample: filter_dict:{'values':'None','column':'customer_id'}\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
108,39,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,simple,filter,california_schools,filter for Fresno schools that opened between 1/1/1980 and 12/31/1980,filter,"[""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:diffrence\nbase_api: http://127.0.0.1:5200/diffrence\ndescription: Calcuates diffrence between multiple data sources\nfilter_dict: [{'source_A': 'The data source from which source_B is subtracted'}, {'source_B': 'The data source which is subtracted from source_A'}]\n"", ""function name:count\nbase_api: http://127.0.0.1:5200/count\ndescription: counts the occurences of a specific value or values\nfilter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
109,39,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,simple,mean,california_schools,calculate the average number of test takers from the filtered data,mean,"[""function name:mean\nbase_api: http://127.0.0.1:5200/sum\ndescription: Calcuates the mean of a dataframe based on a list of group_by columns and\nfilter_dict: [{'group_by': 'a list of coulmns in the dataframe, can be None'}, {'columns': 'a list of columns for hicht the mean should be calculated, cant be None'}]\n"", ""function name:sum_multiple\nbase_api: http://127.0.0.1:5200/sum_multiple\ndescription: Calcuates summation of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is added to source_B'}, {'source_B': 'The data source which is added to source_A'}]\n"", ""function name:division\nbase_api: http://127.0.0.1:5200/division\ndescription: Calcuates division of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is divided by source_B'}, {'source_B': 'The data source which divides source_A'}]\n"", ""function name:multiplication\nbase_api: http://127.0.0.1:5200/multiplication\ndescription: Calcuates multiplication of multiple data sources\nfilter_dict: [{'source_A': 'The data source which is multiplied with source_B'}, {'source_B': 'The data source which is multiplied with source_A'}]\n""]",1.0,1,0.25,1,0.4,1,1.0,1
110,39,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,simple,returnResult,california_schools,return finished product,returnResult,"[""function name:retrieve\ndescription: retrieves the specified data product, takes the data products name and a list of requested columns as arguments\nfilter_dict: [{'product': 'product url'}]\n"", ""function name:combine\ndescription: combines to data products via a join\nfilter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]\n"", ""function name:filter\nbase_api: http://127.0.0.1:5200/filter\ndescription: filters a data product based on the provided filterdict, it filters row wise keeping all input columns\nfilter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]\nexample: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}\n"", ""function name:returnResult\ndescription: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe\nfilter_dict: [{'columns': 'which columns to retrun/extract'}]\n""]",0.25,1,0.25,1,0.4,1,1.0,1
