customer_id,gender,age,payment_method
C908687,Female,46.0,Credit Card
C245271,Female,39.0,Credit Card
C295957,Female,41.0,Debit Card
C194935,Female,64.0,Debit Card
C349877,Male,64.0,Cash
C611870,Female,37.0,Credit Card
C334603,Male,39.0,Credit Card
C129279,Female,23.0,Cash
C899952,Female,69.0,Credit Card
C254432,Male,44.0,Credit Card
C368902,Male,56.0,Cash
C178144,Female,51.0,Cash
C123355,Male,36.0,Cash
C222684,Female,42.0,Cash
C658756,Male,37.0,Cash
C283317,Male,34.0,Cash
C247696,Female,56.0,Debit Card
C590003,Male,37.0,Cash
C124506,Female,65.0,Credit Card
C254002,Female,41.0,Cash
C189836,Female,32.0,Cash
C113105,Male,28.0,Debit Card
C288931,Male,49.0,Debit Card
C177744,Female,26.0,Debit Card
C114819,Male,56.0,Credit Card
C600559,Female,55.0,Debit Card
C417874,Female,40.0,Debit Card
C320963,Female,60.0,Credit Card
C328538,Female,43.0,Debit Card
C199573,Female,37.0,Cash
C101965,Female,58.0,Credit Card
C111564,Male,47.0,Debit Card
C154798,Female,48.0,Cash
C134076,Female,61.0,Cash
C253922,Female,41.0,Credit Card
C792393,Female,38.0,Cash
C201043,Male,18.0,Cash
C267140,Female,58.0,Credit Card
C271333,Female,24.0,Credit Card
C319057,Male,25.0,Cash
C278754,Female,47.0,Cash
C295762,Female,33.0,Cash
C847728,Female,64.0,Debit Card
C827235,Male,23.0,Credit Card
C580485,Male,49.0,Debit Card
C512023,Male,46.0,Cash
C337076,Female,27.0,Credit Card
C272621,Female,25.0,Credit Card
C116960,Female,43.0,Credit Card
C335125,Male,51.0,Credit Card
C910259,Female,23.0,Credit Card
C226575,Female,26.0,Cash
C565751,Female,59.0,Cash
C169209,Male,42.0,Credit Card
C227175,Male,58.0,Cash
C265249,Female,22.0,Cash
C292702,Female,43.0,Credit Card
C113468,Female,30.0,Cash
C133354,Male,33.0,Debit Card
C324631,Male,25.0,Cash
C158019,Male,66.0,Credit Card
C211641,Female,26.0,Cash
C260574,Female,31.0,Cash
C238221,Female,46.0,Credit Card
C963351,Male,43.0,Credit Card
C329392,Female,45.0,Credit Card
C212625,Female,57.0,Debit Card
C182316,Female,56.0,Cash
C299655,Female,56.0,Cash
C132284,Female,60.0,Credit Card
C319874,Female,30.0,Cash
C842564,Female,19.0,Credit Card
C291647,Male,18.0,Cash
C113435,Male,63.0,Debit Card
C961954,Female,51.0,Cash
C608367,Male,38.0,Debit Card
C258488,Male,37.0,Credit Card
C256368,Female,18.0,Cash
C170309,Female,24.0,Credit Card
C215200,Male,62.0,Debit Card
C108763,Female,52.0,Debit Card
C753285,Female,53.0,Cash
C304703,Male,56.0,Credit Card
C188944,Female,44.0,Cash
C232770,Male,27.0,Credit Card
C480702,Male,41.0,Credit Card
C333418,Female,22.0,Cash
C308484,Male,41.0,Debit Card
C598751,Male,38.0,Debit Card
C120690,Female,22.0,Cash
C180835,Female,44.0,Debit Card
C852739,Male,53.0,Cash
C148238,Male,22.0,Credit Card
C817089,Male,52.0,Cash
C328731,Male,33.0,Debit Card
C224306,Female,28.0,Credit Card
C262981,Male,26.0,Cash
C113014,Female,44.0,Cash
C580239,Male,62.0,Cash
C157754,Male,18.0,Debit Card
C323493,Male,49.0,Cash
C182891,Male,42.0,Credit Card
C163297,Female,54.0,Cash
C227118,Female,44.0,Debit Card
C227917,Male,36.0,Credit Card
C278544,Female,68.0,Cash
C174931,Male,25.0,Cash
C378235,Male,47.0,Cash
C237290,Male,30.0,Credit Card
C921867,Female,27.0,Cash
C652420,Female,24.0,Credit Card
C138855,Male,21.0,Cash
C442153,Female,38.0,Cash
C426067,Female,19.0,Cash
C334461,Female,60.0,Cash
C969290,Female,63.0,Credit Card
C121413,Female,50.0,Debit Card
C121308,Female,25.0,Cash
C204277,Male,51.0,Cash
C112794,Female,38.0,Credit Card
C253525,Female,55.0,Credit Card
C243839,Female,39.0,Credit Card
C280512,Male,30.0,Cash
C686727,Male,60.0,Credit Card
C170124,Male,34.0,Credit Card
C296528,Female,54.0,Cash
C175718,Male,19.0,Credit Card
C251168,Male,58.0,Debit Card
C391896,Female,29.0,Credit Card
C139834,Male,24.0,Credit Card
C420359,Male,46.0,Credit Card
C249672,Female,28.0,Credit Card
C299048,Male,21.0,Debit Card
C251349,Male,58.0,Cash
C827686,Female,56.0,Debit Card
C332601,Female,69.0,Credit Card
C263906,Male,43.0,Credit Card
C833257,Male,31.0,Credit Card
C342732,Male,29.0,Cash
C183317,Female,69.0,Cash
C126464,Male,24.0,Debit Card
C355803,Female,48.0,Credit Card
C145748,Female,51.0,Credit Card
C171271,Female,44.0,Cash
C137975,Male,52.0,Debit Card
C380669,Female,68.0,Credit Card
C195409,Male,19.0,Credit Card
C306024,Female,26.0,Cash
C249473,Male,27.0,Cash
C230279,Female,19.0,Credit Card
C641084,Male,44.0,Cash
C418356,Female,30.0,Credit Card
C216768,Male,66.0,Credit Card
C368583,Male,21.0,Debit Card
C924482,Female,21.0,Cash
C203111,Female,22.0,Cash
C631428,Female,41.0,Debit Card
C191315,Female,30.0,Credit Card
C285034,Male,34.0,Cash
C264208,Female,41.0,Cash
C236726,Female,48.0,Debit Card
C130620,Female,63.0,Debit Card
C239049,Female,50.0,Cash
C219242,Female,64.0,Credit Card
C101133,Female,46.0,Cash
C453556,Female,47.0,Cash
C105847,Male,43.0,Credit Card
C470130,Female,66.0,Cash
C425442,Male,52.0,Cash
C334211,Female,39.0,Cash
C281364,Male,26.0,Credit Card
C532161,Female,56.0,Cash
C291019,Female,58.0,Cash
C325610,Male,59.0,Cash
C726576,Male,67.0,Credit Card
C167025,Male,27.0,Debit Card
C181389,Male,22.0,Cash
C602785,Male,68.0,Credit Card
C419822,Female,21.0,Cash
C330210,Male,62.0,Cash
C680294,Female,28.0,Cash
C209433,Female,60.0,Cash
C577531,Female,45.0,Credit Card
C275426,Female,22.0,Cash
C246286,Male,32.0,Credit Card
C121862,Female,65.0,Cash
C250744,Female,45.0,Credit Card
C752748,Female,29.0,Cash
C196452,Female,66.0,Debit Card
C139185,Female,47.0,Cash
C125683,Female,54.0,Cash
C466445,Female,20.0,Cash
C294571,Male,47.0,Cash
C550308,Male,65.0,Credit Card
C449672,Female,65.0,Credit Card
C220437,Female,69.0,Cash
C191662,Female,45.0,Credit Card
C969422,Male,24.0,Debit Card
C105824,Female,37.0,Debit Card
C470024,Male,21.0,Debit Card
C212369,Female,26.0,Debit Card
C219403,Female,32.0,Credit Card
C159547,Male,20.0,Cash
C239260,Female,28.0,Cash
C268370,Male,52.0,Cash
C553858,Female,50.0,Debit Card
C465830,Female,28.0,Cash
C309102,Male,40.0,Cash
C214495,Female,38.0,Credit Card
C139874,Female,51.0,Cash
C279512,Female,49.0,Credit Card
C694033,Female,32.0,Cash
C937852,Male,55.0,Credit Card
C776259,Female,59.0,Cash
C288865,Male,38.0,Credit Card
C693649,Male,40.0,Cash
C292572,Female,25.0,Debit Card
C828233,Female,38.0,Credit Card
C455177,Male,65.0,Cash
C961306,Female,62.0,Cash
C946749,Female,67.0,Credit Card
C267533,Female,27.0,Cash
C524985,Female,25.0,Cash
C276667,Female,68.0,Cash
C836912,Female,54.0,Debit Card
C505853,Male,42.0,Debit Card
C144853,Female,34.0,Credit Card
C829678,Female,28.0,Cash
C319546,Female,20.0,Credit Card
C251012,Male,18.0,Cash
C266352,Female,20.0,Cash
C236352,Female,43.0,Cash
C251234,Female,58.0,Credit Card
C154407,Female,27.0,Cash
C306586,Female,52.0,Cash
C100894,Female,59.0,Credit Card
C326782,Female,30.0,Cash
C188333,Female,40.0,Cash
C242840,Male,41.0,Cash
C216970,Male,56.0,Debit Card
C295463,Male,31.0,Cash
C167209,Female,67.0,Cash
C321060,Female,37.0,Cash
C308318,Female,37.0,Debit Card
C145876,Female,65.0,Credit Card
C329250,Male,37.0,Cash
C281193,Male,51.0,Debit Card
C201513,Female,47.0,Credit Card
C274117,Female,26.0,Cash
C975123,Female,59.0,Credit Card
C218780,Male,43.0,Cash
C265344,Male,46.0,Credit Card
C907576,Female,18.0,Cash
C184502,Male,28.0,Credit Card
C354303,Female,35.0,Credit Card
C310279,Male,24.0,Debit Card
C727952,Male,69.0,Credit Card
C232498,Female,47.0,Credit Card
C284190,Male,69.0,Credit Card
C135594,Male,62.0,Credit Card
C140167,Male,40.0,Cash
C250970,Female,69.0,Cash
C330280,Male,56.0,Cash
C243910,Male,39.0,Cash
C332559,Male,57.0,Cash
C128706,Male,56.0,Cash
C225826,Female,68.0,Cash
C110921,Female,38.0,Cash
C290788,Female,53.0,Credit Card
C175806,Female,33.0,Cash
C736192,Male,38.0,Credit Card
C142540,Female,18.0,Cash
C200402,Male,29.0,Debit Card
C184647,Male,47.0,Cash
C211486,Male,63.0,Credit Card
C121567,Male,41.0,Credit Card
C174691,Male,54.0,Credit Card
C327993,Male,18.0,Cash
C332230,Male,49.0,Cash
C108249,Female,44.0,Cash
C234096,Male,47.0,Cash
C213644,Female,30.0,Credit Card
C150792,Male,52.0,Cash
C301021,Male,39.0,Cash
C146069,Female,21.0,Credit Card
C190173,Female,33.0,Cash
C175711,Male,20.0,Credit Card
C758416,Male,30.0,Credit Card
C315353,Female,25.0,Credit Card
C126183,Female,38.0,Cash
C834116,Female,43.0,Debit Card
C184069,Female,49.0,Credit Card
C328910,Male,29.0,Debit Card
C790143,Female,54.0,Debit Card
C164071,Female,32.0,Cash
C255535,Female,55.0,Cash
C192408,Female,23.0,Credit Card
C165746,Female,66.0,Cash
C281997,Male,21.0,Cash
C172804,Male,49.0,Cash
C291788,Female,19.0,Credit Card
C914983,Female,36.0,Cash
C245464,Male,38.0,Credit Card
C234957,Female,52.0,Cash
C270762,Male,47.0,Debit Card
C529558,Female,20.0,Credit Card
C246212,Male,30.0,Cash
C282074,Male,26.0,Cash
C185506,Male,66.0,Cash
C762269,Male,67.0,Debit Card
C245738,Female,26.0,Credit Card
C812516,Male,44.0,Cash
C194293,Female,37.0,Cash
C173938,Female,48.0,Cash
C238878,Female,50.0,Cash
C241872,Female,38.0,Credit Card
C161413,Female,60.0,Credit Card
C686967,Male,59.0,Cash
C323162,Male,64.0,Cash
C288506,Male,39.0,Debit Card
C205319,Male,42.0,Credit Card
C278577,Female,46.0,Cash
C283226,Male,49.0,Cash
C340174,Female,30.0,Credit Card
C290358,Male,61.0,Debit Card
C142777,Female,69.0,Cash
C399462,Male,24.0,Cash
C299717,Male,47.0,Credit Card
C134225,Female,22.0,Debit Card
C167135,Female,42.0,Cash
C246343,Male,56.0,Cash
C851036,Female,21.0,Debit Card
C900432,Male,34.0,Cash
C153089,Female,63.0,Credit Card
C128485,Female,62.0,Cash
C595975,Male,59.0,Cash
C101926,Female,47.0,Cash
C943427,Female,25.0,Debit Card
C100005,Male,34.0,Cash
C190565,Male,32.0,Credit Card
C781938,Male,59.0,Cash
C315492,Male,57.0,Cash
C257872,Male,23.0,Cash
C165831,Female,39.0,Cash
C198082,Female,69.0,Credit Card
C301207,Female,58.0,Cash
C103546,Male,58.0,Credit Card
C239256,Female,59.0,Cash
C537596,Female,47.0,Credit Card
C116756,Male,42.0,Cash
C277284,Female,62.0,Credit Card
C235934,Female,46.0,Credit Card
C112246,Female,69.0,Cash
C541779,Male,36.0,Cash
C142820,Male,21.0,Debit Card
C443972,Male,28.0,Debit Card
C326039,Male,59.0,Cash
C256590,Male,63.0,Credit Card
C339153,Female,64.0,Cash
C213912,Female,52.0,Credit Card
C154261,Female,38.0,Credit Card
C152997,Male,53.0,Cash
C359950,Female,53.0,Debit Card
C155580,Female,30.0,Cash
C443777,Female,48.0,Credit Card
C167151,Male,45.0,Debit Card
C136841,Female,45.0,Credit Card
C373036,Female,58.0,Credit Card
C780748,Male,58.0,Cash
C291566,Male,50.0,Credit Card
C275050,Male,41.0,Debit Card
C194532,Female,61.0,Cash
C214370,Male,48.0,Credit Card
C190218,Male,25.0,Cash
C113051,Female,41.0,Cash
C293195,Female,39.0,Cash
C130541,Male,37.0,Cash
C285280,Male,67.0,Credit Card
C219187,Female,45.0,Cash
C113088,Female,19.0,Credit Card
C960784,Male,42.0,Credit Card
C220861,Male,60.0,Cash
C294094,Male,60.0,Debit Card
C196094,Male,33.0,Credit Card
C558133,Female,51.0,Credit Card
C997727,Female,60.0,Credit Card
C228286,Female,51.0,Credit Card
C146115,Male,51.0,Credit Card
C180762,Female,39.0,Debit Card
C248626,Male,21.0,Credit Card
C225614,Female,35.0,Debit Card
C168084,Male,64.0,Credit Card
C306600,Female,68.0,Credit Card
C704853,Male,53.0,Debit Card
C148864,Female,30.0,Debit Card
C301077,Male,65.0,Credit Card
C282142,Female,66.0,Credit Card
C171520,Female,60.0,Cash
C929704,Male,52.0,Credit Card
C168236,Female,38.0,Credit Card
C472002,Male,28.0,Cash
C126810,Female,59.0,Debit Card
C223369,Female,26.0,Credit Card
C211090,Female,65.0,Cash
C214674,Male,63.0,Cash
C366596,Male,60.0,Credit Card
C295746,Female,58.0,Cash
C265393,Female,31.0,Cash
C300289,Female,56.0,Cash
C187711,Male,22.0,Debit Card
C162627,Male,30.0,Debit Card
C178781,Female,61.0,Cash
C172893,Male,55.0,Debit Card
C402774,Male,34.0,Debit Card
C278884,Female,21.0,Cash
C214052,Male,22.0,Cash
C131871,Female,37.0,Cash
C111167,Male,65.0,Cash
C758401,Female,40.0,Cash
C265551,Male,64.0,Debit Card
C227941,Female,62.0,Credit Card
C159098,Male,39.0,Credit Card
C247993,Male,58.0,Credit Card
C155192,Female,30.0,Debit Card
C218264,Male,35.0,Debit Card
C226462,Female,29.0,Credit Card
C226632,Female,50.0,Cash
C395818,Male,18.0,Cash
C259648,Female,21.0,Cash
C183438,Female,21.0,Cash
C730461,Female,60.0,Debit Card
C155279,Male,50.0,Debit Card
C190836,Male,53.0,Credit Card
C128180,Male,67.0,Cash
C301839,Female,22.0,Cash
C718251,Female,36.0,Credit Card
C284511,Female,68.0,Cash
C117313,Male,23.0,Cash
C292022,Female,19.0,Cash
C271986,Female,47.0,Cash
C427107,Female,35.0,Debit Card
C299136,Male,21.0,Cash
C713690,Male,20.0,Credit Card
C335579,Female,66.0,Cash
C706407,Male,64.0,Cash
C714110,Male,18.0,Cash
C223606,Female,32.0,Cash
C959378,Male,34.0,Credit Card
C129705,Female,30.0,Credit Card
C867251,Female,64.0,Credit Card
C136061,Female,66.0,Cash
C577990,Male,38.0,Credit Card
C156146,Female,63.0,Cash
C186138,Female,54.0,Cash
C208166,Male,33.0,Cash
C281794,Male,36.0,Credit Card
C761359,Female,43.0,Credit Card
C598859,Male,27.0,Credit Card
C134212,Male,26.0,Cash
C995645,Female,59.0,Cash
C301462,Female,44.0,Cash
C795388,Male,28.0,Cash
C329551,Male,23.0,Cash
C316601,Female,51.0,Cash
C337277,Female,22.0,Cash
C182980,Male,39.0,Cash
C417019,Male,47.0,Credit Card
C316219,Female,59.0,Cash
C300598,Male,44.0,Credit Card
C532172,Female,48.0,Cash
C150764,Female,37.0,Credit Card
C235638,Female,40.0,Cash
C229004,Female,47.0,Cash
C771102,Male,31.0,Cash
C184363,Female,42.0,Cash
C449175,Female,39.0,Credit Card
C262571,Female,32.0,Cash
C310555,Male,59.0,Cash
C699686,Female,40.0,Credit Card
C173730,Female,56.0,Credit Card
C894816,Female,23.0,Credit Card
C297274,Female,69.0,Cash
C181048,Female,53.0,Debit Card
C330060,Male,39.0,Cash
C677617,Male,66.0,Cash
C108351,Female,30.0,Cash
C126148,Female,67.0,Credit Card
C182989,Female,24.0,Debit Card
C230286,Female,57.0,Credit Card
C330661,Female,46.0,Debit Card
C360950,Male,39.0,Cash
C142982,Female,66.0,Credit Card
C433794,Female,55.0,Cash
C590010,Female,23.0,Cash
C320776,Female,32.0,Debit Card
C745351,Female,62.0,Cash
C235293,Female,34.0,Cash
C639410,Female,34.0,Cash
C174508,Female,43.0,Credit Card
C460088,Female,38.0,Cash
C329546,Female,43.0,Credit Card
C306997,Female,58.0,Cash
C176195,Male,63.0,Debit Card
C898912,Female,34.0,Credit Card
C166322,Female,44.0,Credit Card
C213080,Female,49.0,Cash
C621789,Male,33.0,Cash
C108964,Male,42.0,Cash
C306222,Male,22.0,Credit Card
C566502,Female,47.0,Credit Card
C315678,Male,32.0,Cash
C306579,Male,61.0,Credit Card
C288828,Male,67.0,Credit Card
C927816,Male,28.0,Cash
C152110,Female,41.0,Cash
C499977,Male,47.0,Debit Card
C297043,Male,64.0,Credit Card
C205204,Female,52.0,Credit Card
C104687,Male,34.0,Credit Card
C220404,Male,55.0,Cash
C310561,Female,26.0,Credit Card
C833050,Male,25.0,Credit Card
C269500,Female,24.0,Debit Card
C208870,Female,37.0,Cash
C753412,Male,57.0,Cash
C849036,Male,33.0,Cash
C161187,Male,56.0,Cash
C498497,Female,31.0,Cash
C580379,Female,55.0,Credit Card
C260517,Female,19.0,Debit Card
C170466,Male,46.0,Credit Card
C985676,Male,58.0,Cash
C238709,Female,28.0,Cash
C135429,Male,46.0,Cash
C277666,Male,66.0,Cash
C257540,Male,20.0,Debit Card
C709287,Female,25.0,Credit Card
C145147,Male,49.0,Debit Card
C121395,Female,55.0,Credit Card
C638391,Female,56.0,Debit Card
C187363,Male,43.0,Credit Card
C879947,Female,57.0,Debit Card
C224396,Female,27.0,Cash
C291809,Male,20.0,Credit Card
C310051,Female,37.0,Cash
C119283,Male,18.0,Credit Card
C193020,Female,52.0,Cash
C134978,Male,56.0,Credit Card
C247460,Female,28.0,Debit Card
C224548,Female,48.0,Credit Card
C723463,Male,50.0,Cash
C623719,Male,22.0,Credit Card
C350626,Female,40.0,Cash
C323960,Female,25.0,Credit Card
C451632,Female,66.0,Cash
C219848,Male,63.0,Credit Card
C236130,Female,69.0,Cash
C777448,Female,49.0,Credit Card
C250026,Male,53.0,Cash
C330929,Female,25.0,Credit Card
C318871,Male,50.0,Credit Card
C238313,Female,63.0,Cash
C235088,Female,39.0,Credit Card
C131608,Female,41.0,Debit Card
C117661,Female,18.0,Cash
C259239,Male,20.0,Credit Card
C197173,Female,57.0,Cash
C157760,Male,29.0,Credit Card
C153995,Female,26.0,Cash
C272791,Female,28.0,Cash
C271144,Male,21.0,Credit Card
C292394,Female,36.0,Credit Card
C184821,Female,32.0,Credit Card
C327629,Female,33.0,Credit Card
C251000,Female,18.0,Cash
C267372,Male,29.0,Credit Card
C119013,Female,53.0,Cash
C174554,Male,64.0,Cash
C847417,Male,29.0,Cash
C251321,Female,37.0,Cash
C313260,Female,37.0,Cash
C230274,Female,50.0,Debit Card
C755619,Female,21.0,Cash
C118620,Female,52.0,Cash
C889586,Female,20.0,Credit Card
C336515,Male,36.0,Credit Card
C134335,Female,33.0,Credit Card
C342151,Female,58.0,Credit Card
C116847,Male,22.0,Cash
C111223,Female,48.0,Credit Card
C317008,Female,61.0,Credit Card
C246123,Female,45.0,Credit Card
C189796,Female,19.0,Debit Card
C928609,Female,58.0,Credit Card
C725480,Male,36.0,Credit Card
C265000,Female,57.0,Debit Card
C326179,Male,57.0,Credit Card
C769460,Male,24.0,Cash
C136073,Male,36.0,Credit Card
C183832,Female,43.0,Credit Card
C756217,Female,51.0,Debit Card
C597157,Female,67.0,Cash
C664659,Female,60.0,Debit Card
C200990,Female,39.0,Cash
C489765,Male,55.0,Cash
C203994,Female,23.0,Cash
C652345,Male,48.0,Credit Card
C295214,Male,38.0,Cash
C338831,Female,37.0,Cash
C511828,Male,46.0,Cash
C843021,Male,18.0,Credit Card
C202111,Female,26.0,Cash
C154557,Female,18.0,Credit Card
C115960,Female,38.0,Credit Card
C460248,Female,67.0,Cash
C301288,Female,46.0,Debit Card
C217119,Female,20.0,Cash
C244569,Female,22.0,Cash
C269580,Male,51.0,Debit Card
C232052,Female,32.0,Debit Card
C144426,Male,34.0,Cash
C194943,Female,31.0,Credit Card
C196680,Male,67.0,Debit Card
C232296,Female,42.0,Credit Card
C292052,Female,22.0,Debit Card
C192003,Female,50.0,Credit Card
C312794,Female,46.0,Credit Card
C140670,Female,21.0,Debit Card
C191931,Male,28.0,Credit Card
C147312,Female,39.0,Debit Card
C261976,Male,46.0,Debit Card
C109293,Male,20.0,Debit Card
C207804,Male,64.0,Cash
C363282,Male,26.0,Cash
C232556,Female,27.0,Cash
C550061,Female,67.0,Cash
C252414,Female,60.0,Credit Card
C314042,Female,27.0,Credit Card
C221738,Female,62.0,Cash
C295841,Female,24.0,Debit Card
C298965,Female,52.0,Credit Card
C190388,Female,53.0,Cash
C103227,Male,53.0,Credit Card
C601450,Female,38.0,Cash
C110189,Female,36.0,Cash
C186626,Male,35.0,Cash
C894022,Female,24.0,Cash
C886853,Female,45.0,Credit Card
C398365,Female,62.0,Credit Card
C151203,Female,66.0,Cash
C174513,Female,40.0,Cash
C697719,Male,60.0,Cash
C390598,Female,59.0,Credit Card
C316042,Male,26.0,Credit Card
C502943,Female,51.0,Credit Card
C171763,Female,56.0,Credit Card
C955788,Female,35.0,Credit Card
C147002,Female,45.0,Cash
C402056,Female,48.0,Credit Card
C945123,Female,48.0,Credit Card
C294786,Male,69.0,Cash
C180615,Male,47.0,Credit Card
C242148,Male,18.0,Credit Card
C134492,Female,21.0,Cash
C529993,Female,57.0,Debit Card
C872885,Female,21.0,Credit Card
C668047,Female,46.0,Cash
C152917,Male,57.0,Cash
C662098,Male,31.0,Credit Card
C466767,Female,32.0,Debit Card
C138613,Male,32.0,Credit Card
C112298,Female,34.0,Debit Card
C196507,Female,54.0,Debit Card
C197371,Male,47.0,Cash
C236865,Female,23.0,Credit Card
C249502,Female,57.0,Cash
C320476,Female,44.0,Credit Card
C363723,Male,60.0,Credit Card
C237934,Male,33.0,Credit Card
C207376,Female,35.0,Cash
C417960,Female,49.0,Cash
C183382,Male,62.0,Cash
C621921,Female,34.0,Cash
C214227,Female,62.0,Cash
C133310,Male,56.0,Credit Card
C879775,Male,69.0,Credit Card
C293304,Female,63.0,Debit Card
C524773,Female,38.0,Cash
C228961,Male,47.0,Cash
C126964,Female,27.0,Cash
C464542,Female,52.0,Debit Card
C112831,Female,56.0,Credit Card
C329313,Male,66.0,Credit Card
C203098,Male,69.0,Cash
C151306,Female,63.0,Credit Card
C141683,Female,19.0,Credit Card
C174960,Male,37.0,Cash
C973833,Female,67.0,Cash
C307780,Female,52.0,Cash
C331102,Female,48.0,Cash
C283976,Female,38.0,Cash
C320871,Male,64.0,Cash
C280926,Male,32.0,Debit Card
C223234,Female,51.0,Cash
C124570,Male,57.0,Credit Card
C109276,Male,31.0,Credit Card
C293187,Male,26.0,Cash
C956971,Male,63.0,Cash
C293939,Male,30.0,Credit Card
C860907,Female,22.0,Credit Card
C147586,Male,46.0,Credit Card
C548372,Female,23.0,Cash
C221277,Male,25.0,Cash
C127246,Male,23.0,Cash
C288641,Female,54.0,Debit Card
C726532,Female,63.0,Debit Card
C230797,Female,65.0,Credit Card
C549218,Male,39.0,Cash
C238830,Male,63.0,Credit Card
C884447,Male,42.0,Credit Card
C577121,Female,40.0,Credit Card
C386229,Female,30.0,Credit Card
C243280,Female,19.0,Credit Card
C152613,Male,21.0,Credit Card
C273374,Female,28.0,Debit Card
C816781,Female,31.0,Cash
C273904,Female,61.0,Credit Card
C107256,Male,27.0,Credit Card
C136900,Female,33.0,Cash
C283970,Female,37.0,Cash
C970054,Male,31.0,Credit Card
C249418,Female,29.0,Credit Card
C103251,Female,25.0,Cash
C377503,Male,31.0,Credit Card
C203075,Female,43.0,Cash
C108643,Male,69.0,Cash
C535846,Female,57.0,Cash
C119042,Female,50.0,Cash
C109182,Male,57.0,Credit Card
C239124,Female,67.0,Cash
C776622,Male,34.0,Cash
C136780,Female,28.0,Credit Card
C278722,Female,49.0,Credit Card
C856732,Female,25.0,Cash
C246741,Male,24.0,Cash
C216776,Female,59.0,Credit Card
C252139,Female,25.0,Debit Card
C261190,Female,62.0,Cash
C640400,Female,19.0,Cash
C277104,Female,61.0,Debit Card
C297540,Male,43.0,Cash
C196445,Female,25.0,Debit Card
C298701,Female,22.0,Cash
C224331,Female,37.0,Cash
C659206,Male,63.0,Credit Card
C107263,Female,49.0,Cash
C328633,Male,53.0,Cash
C999574,Female,43.0,Cash
C295272,Female,19.0,Credit Card
C275065,Female,43.0,Credit Card
C381654,Male,52.0,Cash
C183982,Female,67.0,Cash
C229201,Male,21.0,Cash
C300236,Female,30.0,Cash
C333925,Male,20.0,Cash
C922334,Male,38.0,Cash
C291638,Male,33.0,Cash
C301368,Male,31.0,Cash
C172277,Female,44.0,Debit Card
C165661,Male,37.0,Cash
C102773,Female,46.0,Credit Card
C221896,Female,43.0,Credit Card
C274646,Male,64.0,Cash
C180199,Female,60.0,Cash
C287770,Female,61.0,Debit Card
C117379,Male,45.0,Credit Card
C179222,Female,59.0,Cash
C248387,Female,40.0,Cash
C118721,Male,44.0,Cash
C191558,Female,45.0,Credit Card
C650128,Male,20.0,Cash
C378460,Male,42.0,Cash
C768005,Female,30.0,Cash
C931347,Male,26.0,Credit Card
C756859,Female,30.0,Cash
C224265,Female,21.0,Credit Card
C607442,Male,18.0,Cash
C243295,Male,41.0,Cash
C869272,Male,58.0,Cash
C118189,Female,21.0,Credit Card
C179812,Female,18.0,Debit Card
C142545,Male,60.0,Cash
C124762,Male,46.0,Debit Card
C815552,Male,29.0,Debit Card
C323561,Male,58.0,Credit Card
C140645,Female,64.0,Cash
C286099,Female,28.0,Cash
C105300,Female,67.0,Credit Card
C454000,Male,67.0,Credit Card
C273821,Female,23.0,Debit Card
C172983,Female,68.0,Cash
C942313,Female,57.0,Cash
C185960,Male,23.0,Credit Card
C727762,Female,40.0,Debit Card
C338290,Male,59.0,Credit Card
C188001,Female,62.0,Cash
C284069,Male,51.0,Debit Card
C319705,Male,47.0,Cash
C101529,Male,49.0,Debit Card
C164908,Male,49.0,Credit Card
C244693,Male,24.0,Credit Card
C268442,Female,23.0,Cash
C202670,Male,37.0,Credit Card
C987021,Female,27.0,Cash
C145022,Female,34.0,Credit Card
C127601,Male,36.0,Credit Card
C108176,Female,59.0,Credit Card
C132563,Male,60.0,Cash
C313233,Female,18.0,Cash
C249053,Female,25.0,Credit Card
C158800,Male,25.0,Credit Card
C912243,Male,64.0,Cash
C312757,Male,21.0,Cash
C319567,Male,18.0,Debit Card
C326569,Female,27.0,Credit Card
C102459,Female,32.0,Debit Card
C198968,Female,59.0,Cash
C166552,Male,47.0,Credit Card
C176920,Male,28.0,Cash
C177786,Male,65.0,Credit Card
C307737,Male,69.0,Cash
C300186,Female,28.0,Debit Card
C101584,Female,36.0,Cash
C947207,Male,20.0,Credit Card
C662613,Female,50.0,Cash
C100189,Female,33.0,Cash
C160600,Male,44.0,Credit Card
C267727,Female,29.0,Cash
C271767,Female,27.0,Cash
C997472,Male,62.0,Debit Card
C334262,Female,63.0,Debit Card
C632385,Male,69.0,Cash
C153788,Male,22.0,Cash
C258421,Male,68.0,Credit Card
C920016,Female,21.0,Debit Card
C264035,Male,26.0,Cash
C325976,Female,28.0,Debit Card
C328366,Female,45.0,Credit Card
C750350,Female,31.0,Cash
C337446,Male,45.0,Cash
C224638,Female,25.0,Cash
C159981,Male,25.0,Credit Card
C160300,Female,37.0,Cash
C210234,Female,52.0,Cash
C477260,Female,48.0,Debit Card
C462217,Female,32.0,Cash
C790224,Female,35.0,Credit Card
C925355,Female,41.0,Cash
C221080,Female,18.0,Debit Card
C209239,Female,29.0,Cash
C307796,Female,69.0,Cash
C955907,Female,54.0,Credit Card
C478783,Male,61.0,Credit Card
C180459,Female,26.0,Cash
C162040,Female,24.0,Credit Card
C106546,Male,37.0,Debit Card
C918083,Male,61.0,Credit Card
C201324,Male,66.0,Credit Card
C223212,Male,34.0,Credit Card
C224147,Female,54.0,Cash
C194569,Female,31.0,Cash
