invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
I238786,C167025,Clothing,1,300.08,03-02-2023,Mall of Istanbul
I565835,C181389,Toys,1,35.84,02-03-2023,Kanyon
I325008,C602785,Shoes,2,1200.34,07-01-2023,Metrocity
I171743,C419822,Technology,3,3150.0,21-01-2023,Metrocity
I840275,C330210,Shoes,2,1200.34,26-02-2023,Kanyon
I321206,C680294,Toys,5,179.2,22-02-2023,Kanyon
I865241,C209433,Food & Beverage,1,5.23,27-02-2023,Istinye Park
I968036,C577531,Shoes,1,600.17,03-02-2023,Kanyon
I143060,C275426,Cosmetics,5,203.3,15-01-2023,Metrocity
I575820,C246286,Cosmetics,2,81.32,22-01-2023,Metropol AVM
I774803,C121862,Clothing,2,600.16,14-02-2023,Viaport Outlet
I154403,C250744,Clothing,4,1200.32,22-01-2023,Zorlu Center
I297465,C752748,Clothing,3,900.24,13-01-2023,Istinye Park
I222065,C196452,Toys,5,179.2,16-02-2023,Mall of Istanbul
I190690,C139185,Clothing,4,1200.32,03-02-2023,Mall of Istanbul
I215288,C125683,Clothing,2,600.16,18-02-2023,Mall of Istanbul
I201512,C466445,Books,2,30.3,01-03-2023,Metropol AVM
I203212,C294571,Clothing,3,900.24,05-01-2023,Mall of Istanbul
I307855,C550308,Books,1,15.15,20-01-2023,Forum Istanbul
I264371,C449672,Books,3,45.45,11-02-2023,Emaar Square Mall
I977107,C220437,Clothing,1,300.08,11-02-2023,Zorlu Center
I713105,C191662,Toys,2,71.68,24-01-2023,Mall of Istanbul
I119751,C969422,Clothing,5,1500.4,05-03-2023,Mall of Istanbul
I821274,C105824,Shoes,2,1200.34,20-02-2023,Kanyon
I178831,C470024,Toys,5,179.2,08-02-2023,Kanyon
I197243,C212369,Clothing,3,900.24,17-02-2023,Kanyon
I248923,C219403,Cosmetics,1,40.66,12-01-2023,Emaar Square Mall
I191307,C159547,Clothing,4,1200.32,08-02-2023,Metropol AVM
I320636,C239260,Shoes,4,2400.68,13-02-2023,Forum Istanbul
I274422,C268370,Shoes,5,3000.85,01-01-2023,Kanyon
I331643,C553858,Food & Beverage,1,5.23,05-03-2023,Zorlu Center
I191966,C465830,Clothing,2,600.16,25-01-2023,Zorlu Center
I528841,C309102,Clothing,5,1500.4,15-02-2023,Emaar Square Mall
I645139,C214495,Food & Beverage,5,26.15,03-03-2023,Istinye Park
I217735,C139874,Shoes,1,600.17,28-01-2023,Mall of Istanbul
I121074,C279512,Clothing,4,1200.32,02-01-2023,Mall of Istanbul
I704327,C694033,Cosmetics,1,40.66,05-01-2023,Metrocity
I199648,C937852,Food & Beverage,4,20.92,20-01-2023,Mall of Istanbul
I695318,C776259,Cosmetics,5,203.3,12-02-2023,Mall of Istanbul
I206024,C288865,Clothing,1,300.08,29-01-2023,Metrocity
I131865,C693649,Shoes,4,2400.68,29-01-2023,Mall of Istanbul
I147473,C292572,Clothing,5,1500.4,04-01-2023,Istinye Park
I117699,C828233,Shoes,1,600.17,04-01-2023,Metrocity
I717704,C455177,Cosmetics,4,162.64,23-01-2023,Zorlu Center
I129821,C961306,Technology,5,5250.0,08-03-2023,Istinye Park
I244886,C946749,Books,3,45.45,28-01-2023,Cevahir AVM
I277990,C267533,Food & Beverage,3,15.69,27-02-2023,Metrocity
I170911,C524985,Food & Beverage,3,15.69,05-01-2023,Kanyon
I167556,C276667,Clothing,5,1500.4,16-01-2023,Metropol AVM
I177098,C836912,Clothing,5,1500.4,05-01-2023,Forum Istanbul
I750478,C505853,Toys,1,35.84,18-02-2023,Metropol AVM
I173724,C144853,Souvenir,5,58.65,07-01-2023,Zorlu Center
I324494,C829678,Clothing,2,600.16,20-02-2023,Metrocity
I129123,C319546,Clothing,1,300.08,28-01-2023,Kanyon
I205775,C251012,Souvenir,4,46.92,01-01-2023,Metrocity
I306236,C266352,Souvenir,2,23.46,27-01-2023,Metropol AVM
I141520,C236352,Food & Beverage,4,20.92,06-03-2023,Mall of Istanbul
I514541,C251234,Clothing,2,600.16,18-01-2023,Zorlu Center
I320854,C154407,Food & Beverage,1,5.23,18-01-2023,Kanyon
I513325,C306586,Books,3,45.45,27-01-2023,Kanyon
I812677,C100894,Clothing,2,600.16,08-03-2023,Metrocity
I105277,C326782,Clothing,4,1200.32,21-02-2023,Kanyon
I742843,C188333,Cosmetics,4,162.64,27-01-2023,Istinye Park
I286196,C242840,Shoes,2,1200.34,12-02-2023,Metropol AVM
I863172,C216970,Clothing,3,900.24,24-01-2023,Mall of Istanbul
I169018,C295463,Shoes,3,1800.51,22-02-2023,Istinye Park
I210310,C167209,Cosmetics,1,40.66,18-02-2023,Kanyon
I640474,C321060,Shoes,4,2400.68,08-01-2023,Metrocity
I686361,C308318,Clothing,2,600.16,05-02-2023,Viaport Outlet
I483972,C145876,Technology,3,3150.0,15-02-2023,Kanyon
I269809,C329250,Food & Beverage,1,5.23,06-01-2023,Metrocity
I986329,C281193,Clothing,3,900.24,11-01-2023,Metropol AVM
I306475,C201513,Toys,3,107.52,09-02-2023,Kanyon
I264638,C274117,Shoes,3,1800.51,23-01-2023,Mall of Istanbul
I389721,C975123,Clothing,2,600.16,06-02-2023,Emaar Square Mall
I206486,C218780,Cosmetics,4,162.64,27-02-2023,Kanyon
I203623,C265344,Clothing,4,1200.32,01-01-2023,Metrocity
I142644,C907576,Books,5,75.75,08-02-2023,Mall of Istanbul
I236340,C184502,Clothing,1,300.08,20-01-2023,Metrocity
I334068,C354303,Clothing,4,1200.32,11-01-2023,Mall of Istanbul
I240307,C310279,Clothing,2,600.16,20-01-2023,Metrocity
I200706,C727952,Cosmetics,1,40.66,20-02-2023,Mall of Istanbul
I124672,C232498,Cosmetics,5,203.3,18-01-2023,Metrocity
I244417,C284190,Toys,3,107.52,18-01-2023,Zorlu Center
I317584,C135594,Clothing,3,900.24,07-03-2023,Metropol AVM
I806686,C140167,Clothing,3,900.24,15-02-2023,Metrocity
I183059,C250970,Technology,5,5250.0,14-01-2023,Kanyon
I818284,C330280,Clothing,4,1200.32,13-01-2023,Mall of Istanbul
I549916,C243910,Food & Beverage,1,5.23,17-01-2023,Metrocity
I319541,C332559,Food & Beverage,5,26.15,03-03-2023,Emaar Square Mall
I298010,C128706,Books,3,45.45,08-01-2023,Forum Istanbul
I822354,C225826,Cosmetics,1,40.66,23-02-2023,Metrocity
I292933,C110921,Clothing,3,900.24,01-02-2023,Metrocity
I920418,C290788,Food & Beverage,2,10.46,28-02-2023,Metrocity
I259360,C175806,Toys,3,107.52,15-01-2023,Mall of Istanbul
I317284,C736192,Cosmetics,5,203.3,12-01-2023,Istinye Park
I317377,C142540,Toys,3,107.52,31-01-2023,Mall of Istanbul
I124735,C200402,Clothing,2,600.16,04-01-2023,Istinye Park
I255364,C184647,Shoes,1,600.17,04-03-2023,Kanyon
I314142,C211486,Shoes,5,3000.85,14-01-2023,Istinye Park
I764398,C121567,Toys,3,107.52,19-01-2023,Kanyon
I191044,C174691,Shoes,1,600.17,05-01-2023,Forum Istanbul
I219697,C327993,Food & Beverage,2,10.46,20-02-2023,Istinye Park
I271538,C332230,Clothing,3,900.24,12-02-2023,Mall of Istanbul
I171232,C108249,Clothing,1,300.08,02-02-2023,Mall of Istanbul
I637393,C234096,Shoes,2,1200.34,20-02-2023,Metropol AVM
I481741,C213644,Books,3,45.45,03-02-2023,Kanyon
I151788,C150792,Shoes,3,1800.51,05-02-2023,Kanyon
I841507,C301021,Toys,3,107.52,16-02-2023,Kanyon
I130249,C146069,Clothing,3,900.24,29-01-2023,Kanyon
I853288,C190173,Clothing,1,300.08,23-02-2023,Viaport Outlet
I661814,C175711,Clothing,3,900.24,02-03-2023,Metrocity
I403284,C758416,Food & Beverage,1,5.23,01-01-2023,Mall of Istanbul
I507154,C315353,Shoes,1,600.17,06-01-2023,Emaar Square Mall
I237066,C126183,Shoes,4,2400.68,06-02-2023,Mall of Istanbul
I153033,C834116,Books,3,45.45,20-02-2023,Zorlu Center
I913944,C184069,Clothing,3,900.24,20-01-2023,Viaport Outlet
I864203,C328910,Food & Beverage,2,10.46,07-03-2023,Metrocity
I143907,C790143,Shoes,5,3000.85,16-02-2023,Metropol AVM
I297376,C164071,Shoes,3,1800.51,08-01-2023,Kanyon
I936592,C255535,Clothing,1,300.08,28-02-2023,Forum Istanbul
I470931,C192408,Shoes,5,3000.85,01-02-2023,Metropol AVM
I253324,C165746,Technology,2,2100.0,26-02-2023,Istinye Park
I513689,C281997,Food & Beverage,3,15.69,08-03-2023,Kanyon
I110150,C172804,Food & Beverage,4,20.92,01-01-2023,Mall of Istanbul
I880512,C291788,Clothing,1,300.08,26-02-2023,Kanyon
I319948,C914983,Clothing,5,1500.4,02-02-2023,Forum Istanbul
I288093,C245464,Food & Beverage,3,15.69,03-01-2023,Metrocity
I849009,C234957,Food & Beverage,1,5.23,07-01-2023,Mall of Istanbul
I292842,C270762,Cosmetics,3,121.98,08-03-2023,Forum Istanbul
I318780,C529558,Cosmetics,5,203.3,22-02-2023,Mall of Istanbul
I146553,C246212,Toys,3,107.52,10-02-2023,Metrocity
I340267,C282074,Clothing,4,1200.32,02-02-2023,Mall of Istanbul
I130303,C185506,Technology,5,5250.0,09-01-2023,Kanyon
I285290,C762269,Souvenir,5,58.65,08-02-2023,Metrocity
I413448,C245738,Clothing,3,900.24,05-03-2023,Kanyon
I248623,C812516,Toys,3,107.52,10-02-2023,Metropol AVM
I376187,C194293,Shoes,4,2400.68,12-02-2023,Istinye Park
I498421,C173938,Souvenir,5,58.65,06-02-2023,Mall of Istanbul
I294809,C238878,Books,3,45.45,15-01-2023,Metrocity
I258789,C241872,Souvenir,1,11.73,10-02-2023,Forum Istanbul
I583205,C161413,Cosmetics,3,121.98,23-01-2023,Kanyon
I108702,C686967,Clothing,4,1200.32,13-01-2023,Mall of Istanbul
I929281,C323162,Shoes,2,1200.34,15-01-2023,Emaar Square Mall
I209906,C288506,Shoes,4,2400.68,03-01-2023,Mall of Istanbul
I285320,C205319,Clothing,3,900.24,06-03-2023,Kanyon
I500421,C278577,Clothing,1,300.08,07-02-2023,Kanyon
I264846,C283226,Food & Beverage,2,10.46,21-02-2023,Kanyon
I104938,C340174,Cosmetics,5,203.3,25-02-2023,Viaport Outlet
I242406,C290358,Clothing,1,300.08,05-01-2023,Kanyon
I144959,C142777,Technology,2,2100.0,28-02-2023,Viaport Outlet
I496273,C399462,Cosmetics,2,81.32,24-02-2023,Istinye Park
I174751,C299717,Toys,2,71.68,18-01-2023,Kanyon
I179808,C134225,Cosmetics,4,162.64,19-02-2023,Kanyon
I841358,C167135,Technology,3,3150.0,27-02-2023,Metrocity
I190654,C246343,Clothing,1,300.08,03-01-2023,Viaport Outlet
I149146,C851036,Books,4,60.6,06-01-2023,Kanyon
I516793,C900432,Clothing,1,300.08,01-03-2023,Forum Istanbul
I285935,C153089,Clothing,4,1200.32,24-02-2023,Metropol AVM
I323976,C128485,Clothing,2,600.16,18-01-2023,Mall of Istanbul
I724803,C595975,Food & Beverage,3,15.69,11-02-2023,Kanyon
I182860,C101926,Clothing,2,600.16,14-02-2023,Mall of Istanbul
I328471,C943427,Souvenir,2,23.46,24-01-2023,Zorlu Center
I158163,C100005,Shoes,2,1200.34,03-03-2023,Kanyon
I235810,C190565,Cosmetics,1,40.66,19-01-2023,Mall of Istanbul
I335129,C781938,Technology,4,4200.0,24-02-2023,Kanyon
I146653,C315492,Souvenir,3,35.19,04-02-2023,Metrocity
I199148,C257872,Toys,1,35.84,28-01-2023,Istinye Park
I144798,C165831,Clothing,1,300.08,15-02-2023,Metropol AVM
I249242,C198082,Shoes,5,3000.85,02-03-2023,Zorlu Center
I801988,C301207,Toys,3,107.52,30-01-2023,Metropol AVM
I304291,C103546,Clothing,3,900.24,06-02-2023,Cevahir AVM
I127234,C239256,Shoes,1,600.17,26-01-2023,Kanyon
I103691,C537596,Clothing,4,1200.32,03-02-2023,Metrocity
I168597,C116756,Clothing,2,600.16,30-01-2023,Istinye Park
I818465,C277284,Food & Beverage,1,5.23,19-01-2023,Kanyon
I321438,C235934,Cosmetics,1,40.66,02-01-2023,Mall of Istanbul
I127275,C112246,Clothing,4,1200.32,04-03-2023,Mall of Istanbul
I328860,C541779,Clothing,1,300.08,27-02-2023,Forum Istanbul
I132147,C142820,Clothing,2,600.16,07-03-2023,Kanyon
I387109,C443972,Shoes,2,1200.34,03-02-2023,Metrocity
I279912,C326039,Food & Beverage,2,10.46,05-02-2023,Cevahir AVM
I172952,C256590,Cosmetics,4,162.64,15-01-2023,Kanyon
I313400,C339153,Clothing,3,900.24,26-01-2023,Istinye Park
I231903,C213912,Shoes,2,1200.34,16-01-2023,Istinye Park
I118987,C154261,Toys,3,107.52,08-03-2023,Kanyon
I317922,C152997,Clothing,5,1500.4,16-02-2023,Viaport Outlet
I149299,C359950,Food & Beverage,5,26.15,18-02-2023,Forum Istanbul
I274758,C155580,Technology,2,2100.0,02-01-2023,Istinye Park
I278626,C443777,Clothing,2,600.16,20-01-2023,Kanyon
I645431,C167151,Clothing,3,900.24,11-02-2023,Viaport Outlet
I208358,C136841,Technology,1,1050.0,19-01-2023,Cevahir AVM
I121254,C373036,Cosmetics,4,162.64,02-03-2023,Kanyon
I206617,C780748,Shoes,2,1200.34,09-01-2023,Mall of Istanbul
I221742,C291566,Food & Beverage,3,15.69,11-01-2023,Mall of Istanbul
I162596,C275050,Cosmetics,3,121.98,05-03-2023,Forum Istanbul
I278317,C194532,Souvenir,1,11.73,13-02-2023,Cevahir AVM
I284293,C214370,Shoes,3,1800.51,19-01-2023,Cevahir AVM
I314686,C190218,Books,2,30.3,17-02-2023,Mall of Istanbul
I458540,C113051,Clothing,4,1200.32,19-02-2023,Mall of Istanbul
I301890,C293195,Technology,3,3150.0,15-01-2023,Metrocity
I153987,C130541,Souvenir,1,11.73,24-02-2023,Mall of Istanbul
I187747,C285280,Clothing,4,1200.32,16-02-2023,Kanyon
I317887,C219187,Toys,4,143.36,01-01-2023,Kanyon
I150293,C113088,Cosmetics,4,162.64,27-01-2023,Cevahir AVM
I203733,C960784,Clothing,1,300.08,16-02-2023,Metropol AVM
I570389,C220861,Food & Beverage,1,5.23,21-02-2023,Cevahir AVM
I524576,C294094,Clothing,5,1500.4,10-02-2023,Metrocity
I168949,C196094,Toys,3,107.52,07-03-2023,Mall of Istanbul
I285628,C558133,Cosmetics,5,203.3,01-01-2023,Emaar Square Mall
I229313,C997727,Food & Beverage,2,10.46,28-02-2023,Zorlu Center
I315665,C228286,Shoes,4,2400.68,12-02-2023,Metropol AVM
I513959,C146115,Toys,1,35.84,21-02-2023,Metropol AVM
I325392,C180762,Clothing,2,600.16,01-02-2023,Kanyon
I168733,C248626,Food & Beverage,2,10.46,06-01-2023,Metrocity
I490992,C225614,Food & Beverage,4,20.92,18-01-2023,Kanyon
I272193,C168084,Food & Beverage,2,10.46,04-02-2023,Kanyon
I298487,C306600,Shoes,4,2400.68,15-02-2023,Mall of Istanbul
I810652,C704853,Food & Beverage,3,15.69,15-01-2023,Emaar Square Mall
I141325,C148864,Clothing,5,1500.4,24-02-2023,Zorlu Center
I296213,C301077,Cosmetics,3,121.98,28-01-2023,Mall of Istanbul
I339178,C282142,Clothing,2,600.16,03-02-2023,Mall of Istanbul
I337472,C171520,Clothing,3,900.24,03-02-2023,Metropol AVM
I290467,C929704,Clothing,5,1500.4,17-01-2023,Zorlu Center
I304029,C168236,Clothing,2,600.16,26-01-2023,Metropol AVM
I799350,C472002,Clothing,3,900.24,16-01-2023,Mall of Istanbul
I108501,C126810,Clothing,2,600.16,03-03-2023,Cevahir AVM
I570395,C223369,Clothing,2,600.16,06-02-2023,Forum Istanbul
I492023,C211090,Shoes,5,3000.85,17-01-2023,Mall of Istanbul
I282570,C214674,Clothing,2,600.16,04-01-2023,Mall of Istanbul
I950251,C366596,Technology,4,4200.0,29-01-2023,Mall of Istanbul
I252723,C295746,Clothing,2,600.16,18-01-2023,Metrocity
I298586,C265393,Clothing,4,1200.32,13-02-2023,Metrocity
I575655,C300289,Toys,1,35.84,14-01-2023,Metropol AVM
I800846,C187711,Souvenir,5,58.65,05-02-2023,Kanyon
I222068,C162627,Food & Beverage,1,5.23,09-01-2023,Cevahir AVM
I278217,C178781,Toys,3,107.52,17-02-2023,Cevahir AVM
I822074,C172893,Technology,5,5250.0,16-01-2023,Kanyon
I279841,C402774,Clothing,3,900.24,07-02-2023,Metropol AVM
I157357,C278884,Cosmetics,5,203.3,26-01-2023,Mall of Istanbul
I148611,C214052,Cosmetics,1,40.66,27-02-2023,Zorlu Center
I183024,C131871,Toys,2,71.68,16-02-2023,Mall of Istanbul
I191598,C111167,Toys,3,107.52,05-03-2023,Emaar Square Mall
I234972,C758401,Cosmetics,1,40.66,05-01-2023,Metrocity
I333827,C265551,Technology,2,2100.0,02-02-2023,Kanyon
I569984,C227941,Toys,4,143.36,15-01-2023,Metrocity
I159802,C159098,Clothing,2,600.16,26-01-2023,Viaport Outlet
I839499,C247993,Clothing,4,1200.32,22-02-2023,Mall of Istanbul
I171407,C155192,Clothing,2,600.16,06-03-2023,Istinye Park
I321620,C218264,Cosmetics,2,81.32,23-01-2023,Kanyon
I797448,C226462,Toys,5,179.2,18-01-2023,Metropol AVM
I230678,C226632,Clothing,1,300.08,22-01-2023,Emaar Square Mall
I275834,C395818,Clothing,5,1500.4,16-01-2023,Metrocity
I301870,C259648,Clothing,3,900.24,16-01-2023,Istinye Park
I114091,C183438,Clothing,1,300.08,26-02-2023,Cevahir AVM
I252295,C730461,Shoes,4,2400.68,05-03-2023,Metropol AVM
I213369,C155279,Clothing,1,300.08,31-01-2023,Metrocity
I282413,C190836,Books,1,15.15,16-02-2023,Kanyon
I337984,C128180,Clothing,3,900.24,10-01-2023,Istinye Park
I151166,C301839,Cosmetics,4,162.64,12-02-2023,Mall of Istanbul
I300085,C718251,Clothing,3,900.24,12-01-2023,Kanyon
I624401,C284511,Clothing,5,1500.4,07-02-2023,Forum Istanbul
I314486,C117313,Food & Beverage,5,26.15,03-01-2023,Mall of Istanbul
I247195,C292022,Toys,2,71.68,07-02-2023,Emaar Square Mall
I420275,C271986,Clothing,3,900.24,16-01-2023,Mall of Istanbul
I203749,C427107,Clothing,3,900.24,06-01-2023,Metropol AVM
I183950,C299136,Clothing,5,1500.4,28-02-2023,Istinye Park
I251879,C713690,Books,5,75.75,30-01-2023,Metropol AVM
I107591,C335579,Toys,3,107.52,01-03-2023,Metropol AVM
I317034,C706407,Food & Beverage,5,26.15,08-02-2023,Mall of Istanbul
I605466,C714110,Clothing,2,600.16,30-01-2023,Mall of Istanbul
I128370,C223606,Food & Beverage,5,26.15,07-02-2023,Kanyon
I646095,C959378,Clothing,5,1500.4,01-03-2023,Kanyon
I182435,C129705,Technology,3,3150.0,04-02-2023,Mall of Istanbul
I101775,C867251,Clothing,2,600.16,14-02-2023,Mall of Istanbul
I761094,C136061,Toys,1,35.84,01-01-2023,Metropol AVM
I846132,C577990,Books,1,15.15,29-01-2023,Viaport Outlet
I323156,C156146,Food & Beverage,3,15.69,13-01-2023,Metropol AVM
I269703,C186138,Books,2,30.3,01-01-2023,Mall of Istanbul
I336071,C208166,Food & Beverage,2,10.46,01-01-2023,Metrocity
I141376,C281794,Shoes,1,600.17,15-02-2023,Metropol AVM
I226842,C761359,Clothing,5,1500.4,07-02-2023,Metropol AVM
I170364,C598859,Technology,1,1050.0,10-02-2023,Kanyon
I131832,C134212,Cosmetics,2,81.32,28-02-2023,Mall of Istanbul
I143900,C995645,Shoes,2,1200.34,04-03-2023,Kanyon
I276038,C301462,Cosmetics,1,40.66,06-02-2023,Kanyon
I222843,C795388,Clothing,4,1200.32,05-03-2023,Cevahir AVM
I161081,C329551,Souvenir,5,58.65,21-02-2023,Istinye Park
I205712,C316601,Books,2,30.3,17-01-2023,Metrocity
I215777,C337277,Cosmetics,5,203.3,08-03-2023,Metrocity
I926485,C182980,Cosmetics,4,162.64,12-01-2023,Cevahir AVM
I288389,C417019,Clothing,3,900.24,21-02-2023,Emaar Square Mall
I974005,C316219,Cosmetics,2,81.32,13-02-2023,Kanyon
I128867,C300598,Clothing,5,1500.4,19-02-2023,Mall of Istanbul
I332943,C532172,Toys,4,143.36,15-02-2023,Kanyon
I214089,C150764,Shoes,5,3000.85,16-02-2023,Mall of Istanbul
I254580,C235638,Clothing,3,900.24,18-02-2023,Forum Istanbul
I266459,C229004,Food & Beverage,5,26.15,02-01-2023,Kanyon
I100756,C771102,Clothing,1,300.08,17-02-2023,Mall of Istanbul
I138169,C184363,Food & Beverage,1,5.23,06-01-2023,Kanyon
I294673,C449175,Shoes,3,1800.51,01-01-2023,Metrocity
I286903,C262571,Books,4,60.6,10-02-2023,Metrocity
I219693,C310555,Cosmetics,1,40.66,12-01-2023,Mall of Istanbul
I177667,C699686,Food & Beverage,1,5.23,06-01-2023,Mall of Istanbul
I320648,C173730,Clothing,5,1500.4,02-03-2023,Kanyon
I668045,C894816,Clothing,3,900.24,08-02-2023,Istinye Park
I500074,C297274,Clothing,2,600.16,17-02-2023,Metrocity
I258049,C181048,Clothing,3,900.24,14-01-2023,Emaar Square Mall
I164582,C330060,Clothing,1,300.08,14-02-2023,Kanyon
I254077,C677617,Books,3,45.45,02-02-2023,Istinye Park
I221881,C108351,Clothing,1,300.08,10-02-2023,Kanyon
I249360,C126148,Food & Beverage,1,5.23,26-01-2023,Mall of Istanbul
I169270,C182989,Souvenir,4,46.92,26-01-2023,Cevahir AVM
I179069,C230286,Food & Beverage,5,26.15,11-01-2023,Metropol AVM
I217326,C330661,Clothing,4,1200.32,03-02-2023,Forum Istanbul
I278250,C360950,Books,2,30.3,26-01-2023,Viaport Outlet
I451056,C142982,Souvenir,3,35.19,01-01-2023,Kanyon
I166677,C433794,Clothing,3,900.24,10-02-2023,Zorlu Center
I338336,C590010,Clothing,4,1200.32,19-01-2023,Metrocity
I237459,C320776,Toys,5,179.2,01-01-2023,Kanyon
I555538,C745351,Cosmetics,5,203.3,24-01-2023,Metropol AVM
I918337,C235293,Books,2,30.3,02-01-2023,Metrocity
I206797,C639410,Shoes,2,1200.34,10-01-2023,Mall of Istanbul
I191299,C174508,Cosmetics,5,203.3,31-01-2023,Metropol AVM
I330167,C460088,Food & Beverage,3,15.69,27-02-2023,Mall of Istanbul
I205961,C329546,Clothing,5,1500.4,17-01-2023,Istinye Park
I947636,C306997,Clothing,4,1200.32,14-01-2023,Kanyon
I665439,C176195,Clothing,5,1500.4,22-02-2023,Mall of Istanbul
I687704,C898912,Clothing,1,300.08,28-02-2023,Metropol AVM
I173643,C166322,Food & Beverage,4,20.92,02-01-2023,Zorlu Center
I327581,C213080,Clothing,1,300.08,27-02-2023,Istinye Park
I302402,C621789,Clothing,5,1500.4,08-02-2023,Istinye Park
I757059,C108964,Shoes,4,2400.68,11-02-2023,Metrocity
I572338,C306222,Toys,1,35.84,01-02-2023,Zorlu Center
I456422,C566502,Food & Beverage,1,5.23,03-02-2023,Kanyon
I187790,C315678,Clothing,3,900.24,03-02-2023,Mall of Istanbul
I394423,C306579,Clothing,5,1500.4,08-03-2023,Metrocity
I189271,C288828,Books,2,30.3,02-01-2023,Metrocity
I499380,C927816,Clothing,4,1200.32,14-01-2023,Metrocity
I249141,C152110,Technology,1,1050.0,21-02-2023,Mall of Istanbul
I293996,C499977,Cosmetics,5,203.3,28-01-2023,Istinye Park
I222528,C297043,Shoes,2,1200.34,10-01-2023,Metropol AVM
I581845,C205204,Cosmetics,1,40.66,28-01-2023,Mall of Istanbul
I219488,C104687,Cosmetics,2,81.32,25-01-2023,Kanyon
I340065,C220404,Clothing,2,600.16,09-01-2023,Viaport Outlet
I232161,C310561,Clothing,3,900.24,22-02-2023,Mall of Istanbul
I779769,C833050,Clothing,1,300.08,15-01-2023,Kanyon
I227220,C269500,Clothing,5,1500.4,18-02-2023,Zorlu Center
I204676,C208870,Clothing,3,900.24,05-02-2023,Kanyon
I283558,C753412,Toys,4,143.36,26-01-2023,Cevahir AVM
I134330,C849036,Cosmetics,5,203.3,05-03-2023,Mall of Istanbul
I538014,C161187,Clothing,2,600.16,02-01-2023,Zorlu Center
I238589,C498497,Shoes,1,600.17,02-03-2023,Istinye Park
I520376,C580379,Food & Beverage,2,10.46,31-01-2023,Forum Istanbul
I146012,C260517,Toys,1,35.84,16-01-2023,Istinye Park
I337010,C170466,Food & Beverage,4,20.92,04-01-2023,Metropol AVM
I717938,C985676,Cosmetics,3,121.98,22-01-2023,Mall of Istanbul
I253503,C238709,Clothing,5,1500.4,14-02-2023,Viaport Outlet
I247113,C135429,Shoes,1,600.17,04-02-2023,Mall of Istanbul
I121264,C277666,Clothing,1,300.08,13-01-2023,Mall of Istanbul
I283649,C257540,Clothing,5,1500.4,13-02-2023,Forum Istanbul
I728918,C709287,Clothing,5,1500.4,14-02-2023,Kanyon
I786287,C145147,Cosmetics,4,162.64,05-02-2023,Istinye Park
I146908,C121395,Clothing,4,1200.32,30-01-2023,Istinye Park
I784670,C638391,Technology,5,5250.0,06-03-2023,Forum Istanbul
I337481,C187363,Shoes,2,1200.34,12-02-2023,Mall of Istanbul
I158703,C879947,Cosmetics,5,203.3,04-01-2023,Kanyon
I311835,C224396,Clothing,1,300.08,04-02-2023,Metrocity
I297285,C291809,Food & Beverage,5,26.15,27-02-2023,Kanyon
I311506,C310051,Cosmetics,3,121.98,23-02-2023,Mall of Istanbul
I807684,C119283,Shoes,5,3000.85,26-01-2023,Kanyon
I334158,C193020,Clothing,4,1200.32,31-01-2023,Istinye Park
I101968,C134978,Clothing,3,900.24,24-01-2023,Metrocity
I951168,C247460,Books,3,45.45,03-02-2023,Metrocity
I143861,C224548,Clothing,3,900.24,28-02-2023,Kanyon
I321132,C723463,Clothing,3,900.24,08-01-2023,Metropol AVM
I244475,C623719,Cosmetics,5,203.3,05-02-2023,Istinye Park
I122827,C350626,Shoes,3,1800.51,08-03-2023,Kanyon
I288538,C323960,Shoes,4,2400.68,12-02-2023,Metrocity
I118489,C451632,Souvenir,1,11.73,02-02-2023,Mall of Istanbul
I119434,C219848,Cosmetics,1,40.66,11-02-2023,Kanyon
I226532,C236130,Cosmetics,1,40.66,22-02-2023,Istinye Park
I192805,C777448,Clothing,3,900.24,11-02-2023,Metrocity
I231955,C250026,Clothing,5,1500.4,12-02-2023,Cevahir AVM
I240169,C330929,Cosmetics,4,162.64,27-02-2023,Metrocity
I443929,C318871,Clothing,2,600.16,13-02-2023,Mall of Istanbul
I275500,C238313,Clothing,1,300.08,20-02-2023,Metropol AVM
I283042,C235088,Cosmetics,3,121.98,10-01-2023,Cevahir AVM
I202372,C131608,Food & Beverage,2,10.46,07-01-2023,Viaport Outlet
I152127,C117661,Clothing,4,1200.32,17-01-2023,Zorlu Center
I250026,C259239,Clothing,3,900.24,01-01-2023,Mall of Istanbul
I138340,C197173,Toys,1,35.84,08-01-2023,Istinye Park
I432481,C157760,Toys,4,143.36,12-01-2023,Mall of Istanbul
I465662,C153995,Clothing,4,1200.32,12-02-2023,Kanyon
I296793,C272791,Cosmetics,4,162.64,04-03-2023,Mall of Istanbul
I302472,C271144,Clothing,4,1200.32,05-03-2023,Forum Istanbul
I180081,C292394,Souvenir,3,35.19,16-01-2023,Forum Istanbul
I147996,C184821,Food & Beverage,3,15.69,01-01-2023,Metrocity
I246186,C327629,Clothing,4,1200.32,26-02-2023,Metropol AVM
I416173,C251000,Clothing,3,900.24,25-02-2023,Mall of Istanbul
I981213,C267372,Shoes,2,1200.34,02-01-2023,Mall of Istanbul
I148205,C119013,Technology,4,4200.0,02-02-2023,Kanyon
I206556,C174554,Shoes,3,1800.51,11-01-2023,Metropol AVM
I210532,C847417,Food & Beverage,5,26.15,28-01-2023,Kanyon
