id,artist,asciiName,availability,borderColor,cardKingdomFoilId,cardKingdomId,colorIdentity,colorIndicator,colors,convertedManaCost,duelDeck,edhrecRank,faceConvertedManaCost,faceName,flavorName,flavorText,frameEffects,frameVersion,hand,hasAlternativeDeckLimit,hasContentWarning,hasFoil,hasNonFoil,isAlternative,isFullArt,isOnlineOnly,isOversized,isPromo,isReprint,isReserved,isStarter,isStorySpotlight,isTextless,isTimeshifted,keywords,layout,leadershipSkills,life,loyalty,manaCost,mcmId,mcmMetaId,mtgArenaId,mtgjsonV4Id,mtgoFoilId,mtgoId,multiverseId,name,number,originalReleaseDate,originalText,originalType,otherFaceIds,power,printings,promoTypes,purchaseUrls,rarity,scryfallId,scryfallIllustrationId,scryfallOracleId,setCode,side,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,variations,watermark
53211,Steve Prescott,,paper,borderless,215800.0,215577.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314025.0,235425.0,,c9053b4a-225a-5873-80a7-937419d963ed,,,439574.0,Goblin Slingshot,185,,"Whenever you crank Goblin Slingshot, creatures you control get +2/+0 and gain trample until end of turn.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/f599ef62a68f9c74', 'cardKingdomFoil': 'https://mtgjson.com/links/e5dfd8830f226bac', 'cardmarket': 'https://mtgjson.com/links/464ca7064e874e77', 'tcgplayer': 'https://mtgjson.com/links/dd795eba98246ddd'}",rare,7368a5ae-5642-4e90-9e73-9f0283067c15,cff65272-ea2c-401b-99e4-3cd716bf95df,506e4511-2982-40d7-948d-4b3a7fb68640,UST,,Contraption,,153146.0,"Whenever you crank Goblin Slingshot, creatures you control get +2/+0 and gain trample until end of turn.",,Artifact — Contraption,Artifact,b19037b9-7c48-5ae9-b472-21746ee959ef,,goblinexplosioneers
53212,Franz Vohwinkel,,paper,borderless,215801.0,215578.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314026.0,235426.0,,470c45a4-5325-5825-873c-08a2d7c75973,,,439575.0,Guest List,186,,"Whenever you crank Guest List, target creature gets -X/-X until end of turn, where X is the number of creature cards in its controller's graveyard.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/9f5c2b3e0689eebb', 'cardKingdomFoil': 'https://mtgjson.com/links/67169742e41e0432', 'cardmarket': 'https://mtgjson.com/links/50f5974fd2bc7267', 'tcgplayer': 'https://mtgjson.com/links/30f776f476431860'}",rare,c9968bad-07fb-4fc5-8ce7-78936c4e6c28,f9209ba2-b8c1-4a26-94ed-a0c3add2c62f,78b96bf9-ef68-4bdc-baf0-0f21ec973b35,UST,,Contraption,,153116.0,"Whenever you crank Guest List, target creature gets -X/-X until end of turn, where X is the number of creature cards in its controller's graveyard.",,Artifact — Contraption,Artifact,621e290d-7bdb-50bd-91a2-8352888dbd9c,,leagueofdastardlydoom
53275,Ralph Horsley,,paper,borderless,215788.0,215564.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314014.0,235414.0,,2918673d-455c-5cc0-b74f-bf1463c11183,,,439556.0,Accessories to Murder,167,,"Whenever you crank Accessories to Murder, target creature gets +X/+0 until end of turn, where X is the number of creatures you control.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/ce1562b6853852dd', 'cardKingdomFoil': 'https://mtgjson.com/links/65b8a513aaf6e9dc', 'cardmarket': 'https://mtgjson.com/links/824b4c00b501b10d', 'tcgplayer': 'https://mtgjson.com/links/e5d10c3d69aa0a13'}",uncommon,e8ca02a0-5acf-4d89-847b-bad0d7560682,c2377b58-4b29-4671-b43c-a9d90a3e288c,fe6726a1-2aa9-492d-82f8-9e9b3125a991,UST,,Contraption,,153169.0,"Whenever you crank Accessories to Murder, target creature gets +X/+0 until end of turn, where X is the number of creatures you control.",,Artifact — Contraption,Artifact,2fd75397-ee58-50b9-a64a-57e4db28adef,,agentsofsneak
53276,Jason Felix,,paper,borderless,215789.0,215565.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314015.0,235415.0,,10f27d3e-9dd2-5742-8203-f6c7de07a1fc,,,439557.0,Applied Aeronautics,168,,"Whenever you crank Applied Aeronautics, until end of turn, target creature gets +1/+0, gains flying, and becomes an artifact in addition to its other types.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/e6025f07580b138e', 'cardKingdomFoil': 'https://mtgjson.com/links/83077f006bddc416', 'cardmarket': 'https://mtgjson.com/links/0db7946bee1422b2', 'tcgplayer': 'https://mtgjson.com/links/0d65bcdb864c013e'}",common,8dcd1fe5-1b80-45eb-921d-8d1a90816754,b76c4163-1b8b-4a4d-9ac3-462488f265e6,e2266f74-56cc-469f-893b-6aedd63873bd,UST,,Contraption,,153114.0,"Whenever you crank Applied Aeronautics, until end of turn, target creature gets +1/+0, gains flying, and becomes an artifact in addition to its other types.",,Artifact — Contraption,Artifact,c2d67c95-c5b1-5620-b9ff-b6cff0c612d0,,orderofthewidget
53277,Chuck Lukacs,,paper,borderless,215790.0,215566.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314016.0,235416.0,,b25f8bbf-5d87-5afe-bd2f-b4d659020452,,,439558.0,Arms Depot,169,,"Whenever you crank Arms Depot, put two +1/+1 counters on target creature.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/69c0fd249ec4c2b7', 'cardKingdomFoil': 'https://mtgjson.com/links/7db0eb69a7eb2e03', 'cardmarket': 'https://mtgjson.com/links/833ac473a3481a25', 'tcgplayer': 'https://mtgjson.com/links/fd1df555bf31f49d'}",uncommon,8277ff56-067f-49dc-8f83-b9fe7b37990f,06d02a6c-7433-45e0-96f3-280a7dda1abc,c084930c-ce06-4c6c-93bd-59e92372e3ae,UST,,Contraption,,153207.0,"Whenever you crank Arms Depot, put two +1/+1 counters on target creature.",,Artifact — Contraption,Artifact,16060451-518c-5fd0-91ec-1ae43b64556c,,crossbreedlabs
53278,Jason Felix,,paper,borderless,215791.0,215567.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314017.0,235417.0,,142128dd-4144-580f-9f6f-5a276b8bb87b,,,439559.0,Auto-Key,170,,"Whenever you crank Auto-Key, until end of turn, target creature becomes an artifact in addition to its other types and gains ""{T}: You gain 3 life.""",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/df5c0a803e0e3261', 'cardKingdomFoil': 'https://mtgjson.com/links/6e9fe7c5a31e895a', 'cardmarket': 'https://mtgjson.com/links/e8245ca7524a6cef', 'tcgplayer': 'https://mtgjson.com/links/da1a6ce7cc60b52f'}",common,29dcdef4-7898-4620-a176-fcabd3f1fa4f,0d5ef0b7-afe5-4528-a8ae-b48e1803d8e8,7f7e3701-6d65-4dde-8fcd-ce43ccef19e5,UST,,Contraption,,153151.0,"Whenever you crank Auto-Key, until end of turn, target creature becomes an artifact in addition to its other types and gains ""{T}: You gain 3 life.""",,Artifact — Contraption,Artifact,29550cc9-1610-5b56-b448-4132ea2ae42d,,orderofthewidget
53279,Steve Prescott,,paper,borderless,215627.0,215336.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,313649.0,235221.0,,c97ea5d4-f0a9-5dbe-beb9-ea8196dc5814,,,439561.0,Boomflinger,172,,"Whenever you crank Boomflinger, roll two six-sided dice. Boomflinger deals damage to target player equal to the difference between those results.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/1f5b159a0464c8fd', 'cardKingdomFoil': 'https://mtgjson.com/links/4c60476a9be9bbc8', 'cardmarket': 'https://mtgjson.com/links/78c9216dee0ef702', 'tcgplayer': 'https://mtgjson.com/links/2760306c60b22ea2'}",common,a6fb2587-6661-4596-9fcb-15f97aeedd37,de4855d6-7cf1-4ca5-8c3a-23307aee2e1f,f5af85a0-73be-4210-89ae-357e8966cd91,UST,,Contraption,,152423.0,"Whenever you crank Boomflinger, roll two six-sided dice. Boomflinger deals damage to target player or planeswalker equal to the difference between those results.",,Artifact — Contraption,Artifact,3aa71e3b-14da-5449-97a1-f0f3231f57ef,,goblinexplosioneers
53280,Steve Prescott,,paper,borderless,215792.0,215568.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314018.0,235418.0,,f01c2164-c174-5dc4-ad28-8ffa7f567634,,,439562.0,Buzz Buggy,173,,"Whenever you crank Buzz Buggy, target creature gets +2/+0 and gains trample until end of turn.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/71aaa4d0398698af', 'cardKingdomFoil': 'https://mtgjson.com/links/cde31430f80cf77a', 'cardmarket': 'https://mtgjson.com/links/b408f85948ae3096', 'tcgplayer': 'https://mtgjson.com/links/468d4365f28c73a0'}",common,f7bac075-aa1f-4c8a-9d82-8b6c1ff9b97a,c5b471a6-476e-4582-b905-f5f419299f10,dcde16e9-9fdd-42cb-9354-f7638fa5eef7,UST,,Contraption,,153193.0,"Whenever you crank Buzz Buggy, target creature gets +2/+0 and gains trample until end of turn.",,Artifact — Contraption,Artifact,e480472e-b538-5637-815e-324aee4519b1,,goblinexplosioneers
53281,Franz Vohwinkel,,paper,borderless,215806.0,215583.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314031.0,235431.0,,4d6f7326-cb50-5883-836c-71f5d36f5c8e,,,439582.0,Lackey Recycler,193,,"Whenever you crank Lackey Recycler, put target creature card from your graveyard on top of your library.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/55df40eefe89a018', 'cardKingdomFoil': 'https://mtgjson.com/links/1327697c4afaee1c', 'cardmarket': 'https://mtgjson.com/links/04292abbe9692750', 'tcgplayer': 'https://mtgjson.com/links/ac013bd563701c5b'}",common,5f7bc397-eb40-4647-a06c-d3f427eb8c3a,46b34ecb-8b0b-4ed0-9542-050ef1ba89b7,5ba61e0b-67c9-4514-8cca-6194f1a49cb3,UST,,Contraption,,153129.0,"Whenever you crank Lackey Recycler, put target creature card from your graveyard on top of your library.",,Artifact — Contraption,Artifact,96b7e568-01cb-5fe8-92d8-536e9b0991e2,,leagueofdastardlydoom
53282,Franz Vohwinkel,,paper,borderless,215807.0,215584.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314032.0,235432.0,,6bee8239-45d1-5a43-a32b-126c47532a30,,,439583.0,Mandatory Friendship Shackles,194,,"Whenever you crank Mandatory Friendship Shackles, target creature gets -1/-1 until end of turn.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/25246e805b353bf7', 'cardKingdomFoil': 'https://mtgjson.com/links/303f9fedf5eaa12b', 'cardmarket': 'https://mtgjson.com/links/77652c3ba3f62c17', 'tcgplayer': 'https://mtgjson.com/links/56f81e3c4323ae06'}",common,e6ad93ba-dd05-4a29-ac36-2b9b4474309a,a23f3468-3bec-4711-a4a4-f84aed04bb79,2759ad58-23ed-42b5-9d8a-c7052fe6ba2a,UST,,Contraption,,153136.0,"Whenever you crank Mandatory Friendship Shackles, target creature gets -1/-1 until end of turn.",,Artifact — Contraption,Artifact,f302de50-f886-5f29-aa2e-c670eed6f2cb,,leagueofdastardlydoom
53283,Franz Vohwinkel,,paper,borderless,215808.0,215585.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314033.0,235433.0,,efbb2384-341a-57b4-b9d3-f509afd0f542,,,439584.0,Neural Network,195,,"Whenever you crank Neural Network, gain control of target creature an opponent controls with power less than or equal to the number of creature cards in its controller's graveyard until end of turn. Untap that creature. It gains haste until end of turn.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/125972a0e089681f', 'cardKingdomFoil': 'https://mtgjson.com/links/a41b4ef8b19ab116', 'cardmarket': 'https://mtgjson.com/links/18c3f620abb8d71e', 'tcgplayer': 'https://mtgjson.com/links/fe2df4749d8addfd'}",uncommon,d2b8f6cd-04d1-4c99-9fac-e606b08e750a,bad41d0b-4512-46c1-b101-66f7d40314b7,276114c5-87bb-4279-ba74-230ac60c5411,UST,,Contraption,,153120.0,"Whenever you crank Neural Network, gain control of target creature an opponent controls with power less than or equal to the number of creature cards in its controller's graveyard until end of turn. Untap that creature. It gains haste until end of turn.",,Artifact — Contraption,Artifact,b663a55f-352d-58a8-962a-3c90d7ce5a22,,leagueofdastardlydoom
53284,Chuck Lukacs,,paper,borderless,215809.0,215586.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314034.0,235434.0,,c6565a77-eb58-5756-9d30-61d59119fdac,,,439585.0,Oaken Power Suit,196,,"Whenever you crank Oaken Power Suit, target creature gets +X/+X until end of turn, where X is the greatest power among creatures you control.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/52aa929c3f39a18d', 'cardKingdomFoil': 'https://mtgjson.com/links/a82f3f6cd8966bdc', 'cardmarket': 'https://mtgjson.com/links/edbf3c6d1bc8e06c', 'tcgplayer': 'https://mtgjson.com/links/c8952e3fa8473d1b'}",rare,488398b3-8b85-4017-87db-f7b683eef3d6,cdbbe69d-7c46-4605-bd44-18da760d853d,8696b4a0-b8c3-43e5-a2d8-eba69677760d,UST,,Contraption,,153119.0,"Whenever you crank Oaken Power Suit, target creature gets +X/+X until end of turn, where X is the greatest power among creatures you control.",,Artifact — Contraption,Artifact,c4e4c21a-70e7-5084-a5c8-7f9a921164e0,,crossbreedlabs
53285,Jason Felix,,paper,borderless,215810.0,215587.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314035.0,235435.0,,f1618949-a581-503e-8e88-0bb58538b4ec,,,439586.0,Optical Optimizer,197,,"Whenever you crank Optical Optimizer, until end of turn, target creature becomes an artifact in addition to its other types and gains ""{T}: Draw a card.""",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/b601ee9d5b6f2a83', 'cardKingdomFoil': 'https://mtgjson.com/links/bd0d6a2385e7d8ac', 'cardmarket': 'https://mtgjson.com/links/46dcb2c72462d1e3', 'tcgplayer': 'https://mtgjson.com/links/40442704b0714c56'}",uncommon,c505f1be-4d9f-4536-a3f7-c6e6e19d5678,f9afabff-76cb-4724-9fa5-2a4d6cd355b4,e0679009-36f0-48ba-ae1a-d12091a4c700,UST,,Contraption,,153133.0,"Whenever you crank Optical Optimizer, until end of turn, target creature becomes an artifact in addition to its other types and gains ""{T}: Draw a card.""",,Artifact — Contraption,Artifact,6a7258b0-e50a-51ab-bd17-02de8ba7bf17,,orderofthewidget
53286,Franz Vohwinkel,,paper,borderless,215811.0,215588.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314036.0,235436.0,,ccb0801b-a876-57fd-8865-d3d820c248a5,,,439587.0,Pet Project,198,,"Whenever you crank Pet Project, put target creature card from an opponent's graveyard onto the battlefield under your control.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/ca32ddf6ad6bc429', 'cardKingdomFoil': 'https://mtgjson.com/links/e123bb90e3c1c667', 'cardmarket': 'https://mtgjson.com/links/831e1eaf7fc5b30e', 'tcgplayer': 'https://mtgjson.com/links/2279f791d2111917'}",mythic,d1430162-6df1-4b24-b533-559ac2f97a09,b4ca711c-cb77-4353-8209-cbea18c34376,9eb767ec-9770-4401-bc41-071a16187ed8,UST,,Contraption,,153139.0,"Whenever you crank Pet Project, put target creature card from an opponent's graveyard onto the battlefield under your control.",,Artifact — Contraption,Artifact,2f832189-3171-5586-9ed9-1dced0a91a41,,leagueofdastardlydoom
53287,Chuck Lukacs,,paper,borderless,215673.0,215397.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,313804.0,235272.0,,219fd916-2596-5d6f-87cc-4d7156e3e693,,,439588.0,Quick-Stick Lick Trick,199,,"Whenever you crank Quick-Stick Lick Trick, target creature gets +1/+1 and gains lifelink until end of turn.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/68d21344bfab5c74', 'cardKingdomFoil': 'https://mtgjson.com/links/4b7954da2d1f3cb3', 'cardmarket': 'https://mtgjson.com/links/6922e35505c0eef7', 'tcgplayer': 'https://mtgjson.com/links/59e2e4a2ec069c79'}",common,8eccf9ee-3909-49d4-b489-fe0798d1a3a1,796ae86a-7ac6-49ce-a014-e220a877e261,4877c6ac-9381-4c8c-9f7d-145fc685074d,UST,,Contraption,,152924.0,"Whenever you crank Quick-Stick Lick Trick, target creature gets +1/+1 and gains lifelink until end of turn.",,Artifact — Contraption,Artifact,0b443b5c-7202-5ea6-b26d-74e7ed30c698,,crossbreedlabs
53288,Jason Felix,,paper,borderless,215812.0,215589.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314037.0,235437.0,,570aeaae-6007-5d33-83fb-122fd601f150,,,439589.0,Rapid Prototyper,200,,"Whenever you crank Rapid Prototyper, create an X/X colorless Construct artifact creature token, where X is the number of artifacts you control.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/875aa49de301f603', 'cardKingdomFoil': 'https://mtgjson.com/links/5a89bce38d4adf25', 'cardmarket': 'https://mtgjson.com/links/c1e5d4f8ce84b05d', 'tcgplayer': 'https://mtgjson.com/links/3252da154a71114f'}",mythic,337af8e8-940f-4afd-bd0c-330de63f79c9,7bae9b80-66d2-42bd-983e-02bd5646f52c,2b60648f-223a-4da7-9cf5-368614e79b5d,UST,,Contraption,,153127.0,"Whenever you crank Rapid Prototyper, create an X/X colorless Construct artifact creature token, where X is the number of artifacts you control.",,Artifact — Contraption,Artifact,af7f2d13-21cc-58f3-89be-a9fd2ae8e9ad,,orderofthewidget
53289,Jason Felix,,paper,borderless,215813.0,215590.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314038.0,235438.0,,3f346301-9540-582e-867c-31de72973983,,,439590.0,Record Store,201,,"Whenever you crank Record Store, look at the top X cards of your library, where X is the number of artifacts you control. Put one of those cards into your hand and the rest on the bottom of your library in a random order.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/952c4c53b7b2c080', 'cardKingdomFoil': 'https://mtgjson.com/links/76d0662979da36ea', 'cardmarket': 'https://mtgjson.com/links/6634c15e3e3491ab', 'tcgplayer': 'https://mtgjson.com/links/2952df8db1d7426b'}",rare,5c1028aa-0a08-4851-a108-93c3c72ebe99,b21b7992-b3bd-4e9e-bd78-5d49766abccd,a8b7ed04-5764-4790-9cc9-faf160cddd67,UST,,Contraption,,153112.0,"Whenever you crank Record Store, look at the top X cards of your library, where X is the number of artifacts you control. Put one of those cards into your hand and the rest on the bottom of your library in a random order.",,Artifact — Contraption,Artifact,2c86ec97-956c-5bc6-9291-c44fe1f67eef,,orderofthewidget
53290,Chuck Lukacs,,paper,borderless,215674.0,215398.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,313805.0,235273.0,,4256bd38-d641-5835-aac1-d24a2c4f6798,,,439591.0,Refibrillator,202,,"Whenever you crank Refibrillator, return target creature card from your graveyard to your hand.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/5ad4070075fb6f23', 'cardKingdomFoil': 'https://mtgjson.com/links/5107aa15c9f98fb5', 'cardmarket': 'https://mtgjson.com/links/f8a1f1b10ae71e21', 'tcgplayer': 'https://mtgjson.com/links/a3c778280e805b8a'}",rare,a8b3b81f-7393-4f85-8b1c-59d560778ca1,29a5032c-1fdd-4de9-a708-fada1cf34e42,1334adab-9beb-486d-96b5-bb63448117f8,UST,,Contraption,,152925.0,"Whenever you crank Refibrillator, return target creature card from your graveyard to your hand.",,Artifact — Contraption,Artifact,7941df9f-8511-5d68-b6a7-489cade3e704,,crossbreedlabs
53291,Chuck Lukacs,,paper,borderless,215814.0,215591.0,G,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314039.0,235439.0,,4030ee0a-aa7c-5e9f-bea7-f1158cfc13ec,,,439592.0,Sap Sucker,203,,"Whenever you crank Sap Sucker, add {G} to your mana pool. Until end of turn, this mana doesn't empty from your mana pool as steps and phases end.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/5e3c626a37233c5d', 'cardKingdomFoil': 'https://mtgjson.com/links/acc0292e6eeff5ce', 'cardmarket': 'https://mtgjson.com/links/b7241ff7406a08d6', 'tcgplayer': 'https://mtgjson.com/links/58aca168269bbcb6'}",common,fd8d38a8-e835-4314-80eb-6a574756431d,f73dbd2a-0a30-4e6e-9f82-a7123c676521,bc298113-393f-4bc4-acfc-ce1109d21305,UST,,Contraption,,153195.0,"Whenever you crank Sap Sucker, add {G}. Until end of turn, you don't lose this mana as steps and phases end.",,Artifact — Contraption,Artifact,09618c19-c87e-51e2-959c-8b176156c9ca,,crossbreedlabs
53292,Franz Vohwinkel,,paper,borderless,215815.0,215592.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314040.0,235440.0,,7080f22f-790f-5c6a-bc51-088e5e1a6ec9,,,439593.0,Sundering Fork,204,,"Whenever you crank Sundering Fork, destroy target artifact.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/03d91600df6ec072', 'cardKingdomFoil': 'https://mtgjson.com/links/5a39de64a7d6020b', 'cardmarket': 'https://mtgjson.com/links/4fa84d17a39b6b1b', 'tcgplayer': 'https://mtgjson.com/links/cfb40a08889dad05'}",uncommon,2420ee20-c7f1-42e8-b8c5-efc0206887aa,4646ba35-732c-4cbf-a4d8-ad598b3bf643,fe8a5a54-ff20-4061-8c58-a42ac1acade7,UST,,Contraption,,153149.0,"Whenever you crank Sundering Fork, destroy target artifact.",,Artifact — Contraption,Artifact,3dfaad31-d6a0-57f5-807e-dc4084caffbf,,leagueofdastardlydoom
53293,John Avon,,"mtgo,paper",borderless,215609.0,215249.0,W,,,0.0,,,,,,,,2015,,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,,normal,,,,,301549.0,4251.0,,db24e606-6288-548e-8df1-aa2438b1765e,68067.0,68066.0,439601.0,Plains,212,,,Basic Land — Plains,,,"10E,2ED,2XM,3ED,4BB,4ED,5ED,6ED,7ED,8ED,9ED,AKH,AKR,ALA,ANA,ANB,ARC,ATH,AVR,BBD,BFZ,BRB,C13,C14,C15,C16,C17,C18,C19,CED,CEI,CHK,CM2,CMA,CMD,CMR,CST,DDC,DDE,DDF,DDG,DDH,DDI,DDK,DDL,DDN,DDO,DDP,DDQ,DOM,DTK,DVD,E01,ELD,FBB,FRF,G17,GK1,GK2,GN2,GNT,GRN,GS1,H09",,"{'cardKingdom': 'https://mtgjson.com/links/af5726f03266238a', 'cardKingdomFoil': 'https://mtgjson.com/links/866beefad019bc58', 'cardmarket': 'https://mtgjson.com/links/3943ce66990c031d', 'tcgplayer': 'https://mtgjson.com/links/5e0d98607ba2af3f'}",common,7a2c8b8e-2e28-4f10-b04f-9b313c60c0bb,fd5f84aa-3e78-433f-b23c-3d57a0d28944,bc71ebf6-2056-41f7-be35-b2e5c34afa99,UST,,Plains,Basic,151824.0,({T}: Add {W}.),,Basic Land — Plains,Land,c7f233d4-0770-5b10-9836-b4034047a9f8,,
53294,John Avon,,"mtgo,paper",borderless,215611.0,215251.0,B,,,0.0,,,,,,,,2015,,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,,normal,,,,,301551.0,5739.0,,76821bd1-492c-52e5-b7bf-c9ed9b7bfc3b,68071.0,68070.0,439603.0,Swamp,214,,,Basic Land — Swamp,,,"10E,2ED,2XM,3ED,4BB,4ED,5ED,6ED,7ED,8ED,9ED,AKH,AKR,ALA,ANA,ANB,ARC,ATH,AVR,BBD,BFZ,BRB,BTD,C13,C14,C15,C16,C17,C18,C19,CED,CEI,CHK,CM2,CMA,CMD,CST,DDC,DDD,DDE,DDH,DDJ,DDK,DDM,DDN,DDP,DDQ,DDR,DKM,DOM,DPA,DTK,DVD,E01,ELD,FBB,FRF,G17,GK1,GK2,GN2,GNT,GRN,GVL",,"{'cardKingdom': 'https://mtgjson.com/links/452e830bc10735ef', 'cardKingdomFoil': 'https://mtgjson.com/links/290a22a510aa5383', 'cardmarket': 'https://mtgjson.com/links/97902ef4c7e0cfce', 'tcgplayer': 'https://mtgjson.com/links/90f8c2faacc428e4'}",common,f108b0fb-420a-422d-ae85-9a99c0f73169,0574e38b-f23f-488a-b498-1b0761c50240,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,UST,,Swamp,Basic,151826.0,({T}: Add {B}.),,Basic Land — Swamp,Land,d0a61ccf-d4ca-5640-9e36-562088817708,,
53295,John Avon,,"mtgo,paper",borderless,215610.0,215250.0,R,,,0.0,,,,,,,,2015,,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,,normal,,,,,301552.0,3743.0,,c19da409-5005-5c9b-b29a-aca9eb892730,68073.0,68072.0,439604.0,Mountain,215,,,Basic Land — Mountain,,,"10E,2ED,2XM,3ED,4BB,4ED,5ED,6ED,7ED,8ED,9ED,AKH,AKR,ALA,ANA,ANB,ARC,ARN,ATH,AVR,BBD,BFZ,BRB,BTD,C13,C14,C15,C16,C17,C18,C19,CED,CEI,CHK,CM2,CMA,CMD,CMR,CST,DD1,DD2,DDE,DDG,DDH,DDI,DDJ,DDK,DDL,DDN,DDP,DDS,DDT,DDU,DKM,DOM,DPA,DTK,E01,ELD,EVG,FBB,FRF,G17,GK1",,"{'cardKingdom': 'https://mtgjson.com/links/ce15e5e67c75c6a7', 'cardKingdomFoil': 'https://mtgjson.com/links/0370fc7f15f288f2', 'cardmarket': 'https://mtgjson.com/links/2c9e361d84677e19', 'tcgplayer': 'https://mtgjson.com/links/0fee1591ade0201e'}",common,44c1a862-00fc-4e79-a83a-289fef81503a,7832053e-3f25-44c3-ad9b-e3d0dc3a7161,a3fb7228-e76b-4e96-a40e-20b5fed75685,UST,,Mountain,Basic,151827.0,({T}: Add {R}.),,Basic Land — Mountain,Land,203688a0-57b3-5560-9fd3-3cc193667827,,
